NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HOXA10_TARGET_GENES	HOXA10_TARGET_GENES		261	-0.20836405	-1.1136322	0.25726143	0.5276404	1.0	5974	tags=25%, list=21%, signal=31%	
PRDM12_TARGET_GENES	PRDM12_TARGET_GENES		134	-0.20315416	-1.0918732	0.27184466	0.57640713	1.0	9124	tags=37%, list=32%, signal=54%	
ZNF354A_TARGET_GENES	ZNF354A_TARGET_GENES		24	-0.36183771	-1.0906392	0.3877551	0.57116	1.0	6561	tags=38%, list=23%, signal=49%	
RFX7_TARGET_GENES	RFX7_TARGET_GENES		495	-0.18935978	-1.0901864	0.34475806	0.56402093	1.0	5345	tags=19%, list=19%, signal=23%	
ZSCAN21_TARGET_GENES	ZSCAN21_TARGET_GENES		494	-0.19233441	-1.0874053	0.28657314	0.562892	1.0	7311	tags=29%, list=26%, signal=38%	
SIRT3_TARGET_GENES	SIRT3_TARGET_GENES		48	-0.25747484	-1.069135	0.34226805	0.60071474	1.0	2341	tags=13%, list=8%, signal=14%	
ZZZ3_TARGET_GENES	ZZZ3_TARGET_GENES		269	-0.18933511	-1.0647193	0.34747475	0.6046995	1.0	6160	tags=22%, list=22%, signal=28%	
ZMYND11_TARGET_GENES	ZMYND11_TARGET_GENES		49	-0.263769	-1.0619979	0.374269	0.6041303	1.0	2548	tags=16%, list=9%, signal=18%	
PTTG1_TARGET_GENES	PTTG1_TARGET_GENES		79	-0.21107957	-1.059928	0.35234216	0.60145336	1.0	4222	tags=19%, list=15%, signal=22%	
PTPRA_TARGET_GENES	PTPRA_TARGET_GENES		110	-0.22127534	-1.0562655	0.38229376	0.60317606	1.0	6087	tags=25%, list=21%, signal=31%	
ALKBH3_TARGET_GENES	ALKBH3_TARGET_GENES		415	-0.20161664	-1.0520271	0.3786611	0.606111	1.0	5593	tags=23%, list=20%, signal=28%	
SYNCRIP_TARGET_GENES	SYNCRIP_TARGET_GENES		19	-0.2987209	-1.0501157	0.39148074	0.6029025	1.0	3160	tags=26%, list=11%, signal=30%	
ZNF585B_TARGET_GENES	ZNF585B_TARGET_GENES		127	-0.211972	-1.049441	0.36196318	0.5970001	1.0	4819	tags=21%, list=17%, signal=25%	
ZNF85_TARGET_GENES	ZNF85_TARGET_GENES		310	-0.20373072	-1.0481261	0.37651822	0.59283626	1.0	4912	tags=20%, list=17%, signal=24%	
FOXR2_TARGET_GENES	FOXR2_TARGET_GENES		206	-0.22184947	-1.0392771	0.40836653	0.60768735	1.0	6111	tags=22%, list=22%, signal=28%	
ZNF26_TARGET_GENES	ZNF26_TARGET_GENES		27	-0.26931697	-1.0369706	0.4078091	0.6064322	1.0	1680	tags=15%, list=6%, signal=16%	
ZNF697_TARGET_GENES	ZNF697_TARGET_GENES		182	-0.20025451	-1.0349922	0.38264298	0.6039036	1.0	9124	tags=36%, list=32%, signal=52%	
ZNF547_TARGET_GENES	ZNF547_TARGET_GENES		314	-0.18612376	-1.0288206	0.39634147	0.6125753	1.0	5578	tags=23%, list=20%, signal=28%	
ZNF34_TARGET_GENES	ZNF34_TARGET_GENES		290	-0.19280304	-1.0256577	0.40041494	0.6131701	1.0	8194	tags=32%, list=29%, signal=44%	
CEBPE_TARGET_GENES	CEBPE_TARGET_GENES		32	-0.28238568	-1.0248034	0.43887776	0.60810137	1.0	2945	tags=19%, list=10%, signal=21%	
TASOR_TARGET_GENES	TASOR_TARGET_GENES		284	-0.18170393	-1.0244375	0.4099379	0.6020757	1.0	3794	tags=16%, list=13%, signal=19%	
F10_TARGET_GENES	F10_TARGET_GENES		262	-0.19875172	-1.0149496	0.39795917	0.61800456	1.0	6016	tags=26%, list=21%, signal=32%	
METTL14_TARGET_GENES	METTL14_TARGET_GENES		144	-0.2005312	-1.0137649	0.42474228	0.6137367	1.0	5770	tags=26%, list=20%, signal=32%	
ZNF490_TARGET_GENES	ZNF490_TARGET_GENES		443	-0.17538206	-1.0130621	0.434238	0.60872996	1.0	6504	tags=25%, list=23%, signal=32%	
EBNA1BP2_TARGET_GENES	EBNA1BP2_TARGET_GENES		349	-0.18936288	-1.0090895	0.44791666	0.61190605	1.0	2886	tags=13%, list=10%, signal=14%	
TCOF1_TARGET_GENES	TCOF1_TARGET_GENES		15	-0.31984475	-0.9992168	0.4515464	0.63023883	1.0	10307	tags=47%, list=36%, signal=73%	
ZSCAN23_TARGET_GENES	ZSCAN23_TARGET_GENES		80	-0.21901408	-0.9959766	0.4711934	0.63160324	1.0	7066	tags=33%, list=25%, signal=43%	
PPARA_TARGET_GENES	PPARA_TARGET_GENES		66	-0.19836456	-0.98746526	0.4970297	0.64542586	1.0	5782	tags=23%, list=20%, signal=28%	
DLX2_TARGET_GENES	DLX2_TARGET_GENES		272	-0.1727461	-0.97856784	0.52263373	0.6597144	1.0	6325	tags=23%, list=22%, signal=29%	
SOX10_TARGET_GENES	SOX10_TARGET_GENES		277	-0.18991049	-0.9705338	0.54229933	0.67238903	1.0	5333	tags=21%, list=19%, signal=26%	
CREB3L2_TARGET_GENES	CREB3L2_TARGET_GENES		139	-0.19053607	-0.96800363	0.53162056	0.6720219	1.0	4668	tags=20%, list=16%, signal=24%	
OVOL3_TARGET_GENES	OVOL3_TARGET_GENES		486	-0.16449885	-0.963847	0.5409483	0.6751205	1.0	4650	tags=17%, list=16%, signal=21%	
RORA_TARGET_GENES	RORA_TARGET_GENES		251	-0.19458972	-0.95156926	0.5111562	0.6975828	1.0	8093	tags=31%, list=29%, signal=44%	
CASP8AP2_TARGET_GENES	CASP8AP2_TARGET_GENES		322	-0.1785154	-0.9489623	0.5315126	0.69637	1.0	5343	tags=20%, list=19%, signal=24%	
ZNF785_TARGET_GENES	ZNF785_TARGET_GENES		67	-0.2105964	-0.9477533	0.5962343	0.6924954	1.0	4469	tags=22%, list=16%, signal=27%	
LMX1B_TARGET_GENES	LMX1B_TARGET_GENES		24	-0.28708652	-0.9435452	0.54174757	0.69528097	1.0	8000	tags=33%, list=28%, signal=46%	
SNAPC4_TARGET_GENES	SNAPC4_TARGET_GENES		120	-0.21205522	-0.92585194	0.53061223	0.7299631	1.0	3782	tags=20%, list=13%, signal=23%	
BAHD1_TARGET_GENES	BAHD1_TARGET_GENES		31	-0.24349372	-0.9189105	0.5962343	0.73857045	1.0	3097	tags=19%, list=11%, signal=22%	
ARID3B_TARGET_GENES	ARID3B_TARGET_GENES		161	-0.16658896	-0.91179806	0.7423935	0.748459	1.0	7639	tags=27%, list=27%, signal=36%	
SRPK2_TARGET_GENES	SRPK2_TARGET_GENES		68	-0.20768808	-0.9114189	0.61445785	0.7422921	1.0	5690	tags=25%, list=20%, signal=31%	
NKX2_8_TARGET_GENES	NKX2_8_TARGET_GENES		39	-0.22864382	-0.8998616	0.6504237	0.76082736	1.0	5184	tags=21%, list=18%, signal=25%	
SQSTM1_TARGET_GENES	SQSTM1_TARGET_GENES		45	-0.23234653	-0.8991337	0.58717436	0.7556843	1.0	10344	tags=49%, list=36%, signal=77%	
PBXIP1_TARGET_GENES	PBXIP1_TARGET_GENES		239	-0.16693	-0.8953303	0.71020406	0.7564641	1.0	6563	tags=25%, list=23%, signal=32%	
DMRT1_TARGET_GENES	DMRT1_TARGET_GENES		392	-0.16441599	-0.8951962	0.63975155	0.74985623	1.0	6827	tags=26%, list=24%, signal=33%	
ILK_TARGET_GENES	ILK_TARGET_GENES		25	-0.24222183	-0.89258885	0.62184876	0.7487488	1.0	5140	tags=24%, list=18%, signal=29%	
ZNF529_TARGET_GENES	ZNF529_TARGET_GENES		39	-0.22945403	-0.88964665	0.6310484	0.7481402	1.0	4793	tags=23%, list=17%, signal=28%	
ZNF101_TARGET_GENES	ZNF101_TARGET_GENES		454	-0.15254393	-0.887228	0.7124183	0.74646336	1.0	4249	tags=15%, list=15%, signal=18%	
COBLL1_TARGET_GENES	COBLL1_TARGET_GENES		141	-0.17921275	-0.8809323	0.66530615	0.75343794	1.0	4069	tags=19%, list=14%, signal=22%	
PER1_TARGET_GENES	PER1_TARGET_GENES		25	-0.27437577	-0.8742509	0.60649085	0.7605229	1.0	2138	tags=12%, list=8%, signal=13%	
ZNF791_TARGET_GENES	ZNF791_TARGET_GENES		58	-0.1990727	-0.87403613	0.723913	0.75447965	1.0	4877	tags=21%, list=17%, signal=25%	
PRDM5_TARGET_GENES	PRDM5_TARGET_GENES		97	-0.18153282	-0.86555433	0.7826087	0.7648427	1.0	7746	tags=32%, list=27%, signal=44%	
CDC5L_TARGET_GENES	CDC5L_TARGET_GENES		308	-0.16256368	-0.85774016	0.7265469	0.7737515	1.0	7758	tags=26%, list=27%, signal=35%	
ZNF530_TARGET_GENES	ZNF530_TARGET_GENES		31	-0.25030547	-0.8458578	0.6788618	0.79089373	1.0	8531	tags=42%, list=30%, signal=60%	
ATF5_TARGET_GENES	ATF5_TARGET_GENES		432	-0.15229732	-0.8400893	0.7807377	0.7947943	1.0	6799	tags=24%, list=24%, signal=31%	
MSX1_TARGET_GENES	MSX1_TARGET_GENES		188	-0.15917921	-0.8394502	0.76507276	0.78925866	1.0	6129	tags=21%, list=22%, signal=26%	
CSHL1_TARGET_GENES	CSHL1_TARGET_GENES		231	-0.15814984	-0.8356545	0.7916667	0.7899333	1.0	5525	tags=20%, list=19%, signal=25%	
ZNF202_TARGET_GENES	ZNF202_TARGET_GENES		75	-0.17727554	-0.8135023	0.8080808	0.82199174	1.0	5979	tags=21%, list=21%, signal=27%	
ZNF433_TARGET_GENES	ZNF433_TARGET_GENES		63	-0.17715369	-0.7959538	0.82834333	0.8454189	1.0	9093	tags=40%, list=32%, signal=58%	
ZNF560_TARGET_GENES	ZNF560_TARGET_GENES		46	-0.17694718	-0.7619544	0.8877119	0.8901422	1.0	10289	tags=41%, list=36%, signal=65%	
ZNF830_TARGET_GENES	ZNF830_TARGET_GENES		270	-0.14488192	-0.73502177	0.85943776	0.91779166	1.0	5861	tags=21%, list=21%, signal=26%	
SVIL_TARGET_GENES	SVIL_TARGET_GENES		20	-0.22688246	-0.7174934	0.7861507	0.93063575	1.0	4249	tags=20%, list=15%, signal=24%	
ELF5_TARGET_GENES	ELF5_TARGET_GENES		460	-0.123364896	-0.7055982	0.9222904	0.9355544	1.0	7542	tags=23%, list=27%, signal=30%	
UBE2I_TARGET_GENES	UBE2I_TARGET_GENES		86	-0.15516071	-0.6972031	0.9308943	0.9367605	1.0	11038	tags=45%, list=39%, signal=74%	
ZNF582_TARGET_GENES	ZNF582_TARGET_GENES		71	-0.16443373	-0.6966371	0.9083503	0.9300533	1.0	4683	tags=20%, list=16%, signal=24%	
KDM1B_TARGET_GENES	KDM1B_TARGET_GENES		148	-0.13694596	-0.68327063	0.9554656	0.9345659	1.0	10180	tags=39%, list=36%, signal=60%	
XPO1_TARGET_GENES	XPO1_TARGET_GENES		29	-0.17632261	-0.6262912	0.94716245	0.96342385	1.0	455	tags=7%, list=2%, signal=7%	
