NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	Details ...	102	0.66125655	2.0243616	0.0	0.020571476	0.079	2927	tags=44%, list=10%, signal=49%	
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	Details ...	117	0.4943658	2.0129817	0.0019455253	0.021957064	0.09	4207	tags=36%, list=15%, signal=42%	
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	Details ...	29	0.73384106	2.0090258	0.002	0.021536127	0.094	2648	tags=48%, list=9%, signal=53%	
REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM	REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM	Details ...	30	0.60788405	2.004139	0.0	0.021626111	0.102	2607	tags=37%, list=9%, signal=40%	
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	Details ...	159	0.43516412	2.0001087	0.0038095238	0.021092156	0.105	4838	tags=33%, list=17%, signal=39%	
REACTOME_IRAK4_DEFICIENCY_TLR2_4	REACTOME_IRAK4_DEFICIENCY_TLR2_4	Details ...	16	0.7867028	1.995626	0.007633588	0.020386975	0.109	2064	tags=56%, list=7%, signal=61%	
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	Details ...	42	0.54825765	1.9895692	0.004	0.020781377	0.113	3102	tags=33%, list=11%, signal=37%	
REACTOME_SIGNALING_BY_INTERLEUKINS	REACTOME_SIGNALING_BY_INTERLEUKINS	Details ...	451	0.42532972	1.9761112	0.0	0.023829365	0.125	4852	tags=33%, list=17%, signal=39%	
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	Details ...	36	0.5343701	1.9655995	0.0	0.025976043	0.139	3786	tags=31%, list=13%, signal=35%	
REACTOME_NGF_STIMULATED_TRANSCRIPTION	REACTOME_NGF_STIMULATED_TRANSCRIPTION	Details ...	37	0.5793932	1.9464854	0.0040241447	0.03195893	0.164	1282	tags=27%, list=5%, signal=28%	
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE		104	0.45324102	1.9350257	0.0	0.03603042	0.182	3366	tags=27%, list=12%, signal=30%	
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION	REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION		26	0.6675307	1.9310291	0.006060606	0.036169276	0.187	7768	tags=77%, list=27%, signal=106%	
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES		23	0.66114897	1.9236444	0.0037807184	0.037082057	0.197	1502	tags=35%, list=5%, signal=37%	
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING		26	0.59850806	1.8808877	0.015904572	0.057626974	0.265	2829	tags=35%, list=10%, signal=38%	
REACTOME_ANTIMICROBIAL_PEPTIDES	REACTOME_ANTIMICROBIAL_PEPTIDES		44	0.5690345	1.8782094	0.011764706	0.057310313	0.28	3986	tags=43%, list=14%, signal=50%	
REACTOME_SARS_COV_2_HOST_INTERACTIONS	REACTOME_SARS_COV_2_HOST_INTERACTIONS		153	0.41451952	1.8745234	0.0	0.05733837	0.289	3029	tags=22%, list=11%, signal=24%	
REACTOME_CARGO_CONCENTRATION_IN_THE_ER	REACTOME_CARGO_CONCENTRATION_IN_THE_ER		33	0.53477794	1.8678285	0.0038022813	0.05978685	0.299	2533	tags=33%, list=9%, signal=37%	
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES		31	0.55479246	1.8664234	0.0019569471	0.058593974	0.3	4419	tags=45%, list=16%, signal=53%	
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION		59	0.5246395	1.8595623	0.0020242915	0.06142767	0.327	1282	tags=24%, list=5%, signal=25%	
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE	REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE		31	0.53471905	1.8551838	0.004008016	0.06318828	0.34	4678	tags=48%, list=16%, signal=58%	
REACTOME_GLUCOSE_METABOLISM	REACTOME_GLUCOSE_METABOLISM		90	0.4568608	1.8524393	0.0	0.06326814	0.346	4279	tags=31%, list=15%, signal=37%	
REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE	REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE		106	0.41688216	1.8386469	0.00390625	0.07143875	0.384	5007	tags=31%, list=18%, signal=38%	
REACTOME_DAP12_INTERACTIONS	REACTOME_DAP12_INTERACTIONS		40	0.51213	1.8352998	0.0019305019	0.07190889	0.392	1206	tags=23%, list=4%, signal=23%	
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION		370	0.3934253	1.8342408	0.0	0.0706661	0.394	2951	tags=23%, list=10%, signal=25%	
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES	REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES		37	0.5184873	1.8296663	0.0020833334	0.07211051	0.404	3005	tags=35%, list=11%, signal=39%	
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA		67	0.40174785	1.8209351	0.0020661156	0.07686987	0.426	3005	tags=25%, list=11%, signal=28%	
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS		101	0.44085705	1.8077346	0.0057034222	0.086013	0.465	3628	tags=34%, list=13%, signal=38%	
REACTOME_INTERLEUKIN_1_SIGNALING	REACTOME_INTERLEUKIN_1_SIGNALING		112	0.47971332	1.8005413	0.013358778	0.08975529	0.482	6171	tags=41%, list=22%, signal=52%	
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKBKE	REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKBKE		15	0.64656144	1.7979659	0.018292682	0.08960028	0.489	2261	tags=40%, list=8%, signal=43%	
REACTOME_GLYCOSPHINGOLIPID_CATABOLISM	REACTOME_GLYCOSPHINGOLIPID_CATABOLISM		36	0.52051234	1.7943568	0.0	0.090233915	0.5	4858	tags=42%, list=17%, signal=50%	
REACTOME_PCP_CE_PATHWAY	REACTOME_PCP_CE_PATHWAY		90	0.52182364	1.790927	0.009920635	0.0911595	0.51	5726	tags=46%, list=20%, signal=57%	
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES		50	0.6344468	1.7861772	0.021782178	0.09295161	0.524	4852	tags=44%, list=17%, signal=53%	
REACTOME_SYNTHESIS_OF_PC	REACTOME_SYNTHESIS_OF_PC		26	0.5640797	1.7814002	0.001968504	0.095129915	0.536	4015	tags=42%, list=14%, signal=49%	
REACTOME_SARS_COV_2_INFECTION	REACTOME_SARS_COV_2_INFECTION		247	0.36921796	1.7778279	0.0	0.09642076	0.543	3616	tags=23%, list=13%, signal=26%	
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING		22	0.5558184	1.7770143	0.0019417476	0.09503102	0.547	4691	tags=41%, list=17%, signal=49%	
REACTOME_DISEASES_OF_IMMUNE_SYSTEM	REACTOME_DISEASES_OF_IMMUNE_SYSTEM		29	0.55211323	1.775418	0.032882012	0.09465745	0.553	4007	tags=45%, list=14%, signal=52%	
REACTOME_DECTIN_2_FAMILY	REACTOME_DECTIN_2_FAMILY		22	0.5903095	1.7690785	0.027131783	0.09924724	0.569	3314	tags=45%, list=12%, signal=51%	
REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS	REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS		15	0.63467455	1.7684392	0.0058479533	0.09778927	0.57	622	tags=20%, list=2%, signal=20%	
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION		22	0.65822244	1.7560881	0.002004008	0.10879928	0.6	5735	tags=64%, list=20%, signal=80%	
REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS	REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS		25	0.57929575	1.7555845	0.007662835	0.10723935	0.602	5735	tags=44%, list=20%, signal=55%	
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION	REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION		19	0.59450096	1.74684	0.011538462	0.11544221	0.628	3366	tags=37%, list=12%, signal=42%	
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS		180	0.36656332	1.7452065	0.003944773	0.11528396	0.633	6096	tags=33%, list=21%, signal=42%	
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION		83	0.39296326	1.742995	0.0056497175	0.11547135	0.639	2611	tags=20%, list=9%, signal=22%	
REACTOME_METABOLISM_OF_CARBOHYDRATES	REACTOME_METABOLISM_OF_CARBOHYDRATES		280	0.3720937	1.7423505	0.0019379845	0.11409004	0.64	4640	tags=27%, list=16%, signal=32%	
REACTOME_ABC_TRANSPORTER_DISORDERS	REACTOME_ABC_TRANSPORTER_DISORDERS		75	0.5224441	1.7388363	0.019569471	0.1162838	0.647	5866	tags=41%, list=21%, signal=52%	
REACTOME_METABOLISM_OF_COFACTORS	REACTOME_METABOLISM_OF_COFACTORS		19	0.5430274	1.7297415	0.002020202	0.12393073	0.666	2561	tags=32%, list=9%, signal=35%	
REACTOME_SEMAPHORIN_INTERACTIONS	REACTOME_SEMAPHORIN_INTERACTIONS		63	0.4938511	1.7281783	0.005976096	0.12342746	0.67	5235	tags=40%, list=18%, signal=49%	
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	REACTOME_GLYCOSPHINGOLIPID_METABOLISM		46	0.4493708	1.7235397	0.0019880715	0.12616296	0.68	4858	tags=37%, list=17%, signal=45%	
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS		54	0.43302545	1.722128	0.008196721	0.12529336	0.681	2261	tags=22%, list=8%, signal=24%	
REACTOME_GLYCOLYSIS	REACTOME_GLYCOLYSIS		72	0.42682812	1.7165831	0.004016064	0.12925865	0.687	5882	tags=36%, list=21%, signal=45%	
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS		40	0.4469372	1.7140392	0.0	0.1304701	0.698	5553	tags=35%, list=20%, signal=43%	
REACTOME_NICOTINATE_METABOLISM	REACTOME_NICOTINATE_METABOLISM		29	0.5311427	1.7075636	0.023952097	0.1369142	0.72	3053	tags=31%, list=11%, signal=35%	
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING		45	0.47801405	1.7071527	0.03076923	0.13522686	0.721	4977	tags=38%, list=18%, signal=46%	
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS	REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS		165	0.37960652	1.7071153	0.006060606	0.13317743	0.721	5866	tags=32%, list=21%, signal=40%	
REACTOME_DEGRADATION_OF_DVL	REACTOME_DEGRADATION_OF_DVL		55	0.55317795	1.7068864	0.03550296	0.13143642	0.722	5726	tags=45%, list=20%, signal=57%	
REACTOME_PLASMA_LIPOPROTEIN_REMODELING	REACTOME_PLASMA_LIPOPROTEIN_REMODELING		26	0.49759948	1.7016847	0.006048387	0.13559435	0.731	4804	tags=38%, list=17%, signal=46%	
REACTOME_INFLAMMASOMES	REACTOME_INFLAMMASOMES		21	0.5970497	1.7000589	0.03292181	0.13559549	0.734	2100	tags=29%, list=7%, signal=31%	
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE		63	0.4206137	1.6995716	0.005791506	0.13424617	0.735	5523	tags=37%, list=19%, signal=45%	
REACTOME_FATTY_ACID_METABOLISM	REACTOME_FATTY_ACID_METABOLISM		170	0.3798159	1.6966537	0.011627907	0.13591024	0.747	4429	tags=29%, list=16%, signal=34%	
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS		85	0.5063975	1.6954849	0.032882012	0.1355564	0.752	5759	tags=45%, list=20%, signal=56%	
REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES	REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES		39	0.45437622	1.695058	0.027027028	0.13410749	0.753	2680	tags=26%, list=9%, signal=28%	
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS		18	0.5479626	1.6933469	0.013565891	0.13436748	0.756	5851	tags=44%, list=21%, signal=56%	
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS	REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS		59	0.57124305	1.692252	0.0483559	0.1339606	0.759	4852	tags=39%, list=17%, signal=47%	
REACTOME_THE_NLRP3_INFLAMMASOME	REACTOME_THE_NLRP3_INFLAMMASOME		16	0.6246594	1.692017	0.037698414	0.13232106	0.759	6769	tags=56%, list=24%, signal=74%	
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION	REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION		25	0.44858983	1.6885056	0.005859375	0.13458733	0.766	3005	tags=32%, list=11%, signal=36%	
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION	REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION		26	0.4481039	1.6838126	0.011952192	0.13865393	0.774	1411	tags=19%, list=5%, signal=20%	
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS		62	0.51855725	1.6822155	0.043392505	0.1385634	0.78	5726	tags=42%, list=20%, signal=52%	
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE		33	0.54196924	1.6786735	0.019493178	0.14106266	0.787	3440	tags=30%, list=12%, signal=34%	
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA		53	0.58846074	1.6676205	0.06262231	0.152975	0.816	5759	tags=47%, list=20%, signal=59%	
REACTOME_LATE_SARS_COV_2_INFECTION_EVENTS	REACTOME_LATE_SARS_COV_2_INFECTION_EVENTS		67	0.43496752	1.6657224	0.013645224	0.15361516	0.821	6096	tags=45%, list=21%, signal=57%	
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	REACTOME_HEDGEHOG_LIGAND_BIOGENESIS		62	0.5254063	1.6607244	0.055343512	0.1578665	0.828	5726	tags=40%, list=20%, signal=50%	
REACTOME_LEISHMANIA_INFECTION	REACTOME_LEISHMANIA_INFECTION		211	0.42112613	1.6573398	0.023255814	0.16062468	0.833	6770	tags=41%, list=24%, signal=53%	
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT		75	0.53677726	1.6568153	0.04054054	0.15957604	0.834	6578	tags=47%, list=23%, signal=61%	
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING		33	0.4245444	1.6556582	0.003992016	0.15915003	0.837	3005	tags=27%, list=11%, signal=30%	
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING		146	0.40502882	1.6549398	0.02952756	0.15836236	0.838	6769	tags=41%, list=24%, signal=54%	
REACTOME_BACTERIAL_INFECTION_PATHWAYS	REACTOME_BACTERIAL_INFECTION_PATHWAYS		69	0.45870033	1.6541765	0.026415095	0.15742353	0.839	5002	tags=32%, list=18%, signal=39%	
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX		83	0.47163403	1.654095	0.045816734	0.15571813	0.839	4852	tags=35%, list=17%, signal=42%	
REACTOME_UCH_PROTEINASES	REACTOME_UCH_PROTEINASES		98	0.45210448	1.6535702	0.035363458	0.15464918	0.84	6038	tags=41%, list=21%, signal=52%	
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING		23	0.49772674	1.6504896	0.0116959065	0.15658894	0.841	5989	tags=48%, list=21%, signal=61%	
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	REACTOME_LYSOSOME_VESICLE_BIOGENESIS		34	0.5554295	1.6497031	0.028901733	0.15586214	0.841	6561	tags=56%, list=23%, signal=73%	
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS		132	0.39350027	1.6457977	0.028037382	0.15945399	0.85	3314	tags=27%, list=12%, signal=30%	
REACTOME_PLATELET_SENSITIZATION_BY_LDL	REACTOME_PLATELET_SENSITIZATION_BY_LDL		16	0.5783967	1.6384145	0.043137256	0.16793126	0.865	4691	tags=44%, list=17%, signal=52%	
REACTOME_HS_GAG_DEGRADATION	REACTOME_HS_GAG_DEGRADATION		24	0.49013174	1.6378336	0.015968064	0.16703969	0.866	1534	tags=21%, list=5%, signal=22%	
REACTOME_SIGNALING_BY_NOTCH1	REACTOME_SIGNALING_BY_NOTCH1		71	0.4182657	1.6345668	0.007736944	0.16958205	0.875	2676	tags=25%, list=9%, signal=28%	
REACTOME_SARS_COV_INFECTIONS	REACTOME_SARS_COV_INFECTIONS		416	0.35684612	1.6336474	0.028629856	0.16941062	0.877	5261	tags=28%, list=19%, signal=33%	
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL		15	0.55786717	1.6295575	0.0058139535	0.1729394	0.882	3095	tags=40%, list=11%, signal=45%	
REACTOME_PHOSPHOLIPID_METABOLISM	REACTOME_PHOSPHOLIPID_METABOLISM		200	0.35759068	1.6273745	0.02504817	0.17421441	0.883	4207	tags=29%, list=15%, signal=33%	
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS		62	0.38850453	1.6243823	0.012631579	0.17640615	0.889	5919	tags=34%, list=21%, signal=43%	
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION		296	0.3654129	1.6210948	0.03256705	0.17898445	0.898	5065	tags=29%, list=18%, signal=35%	
REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN	REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN		37	0.46771553	1.6167318	0.03250478	0.18324076	0.906	7554	tags=62%, list=27%, signal=85%	
REACTOME_OTHER_INTERLEUKIN_SIGNALING	REACTOME_OTHER_INTERLEUKIN_SIGNALING		23	0.4780465	1.616561	0.027613413	0.18162124	0.906	6174	tags=57%, list=22%, signal=72%	
REACTOME_ENDOGENOUS_STEROLS	REACTOME_ENDOGENOUS_STEROLS		23	0.50702345	1.6153103	0.018108651	0.18165943	0.91	4039	tags=39%, list=14%, signal=46%	
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE		30	0.49065426	1.6133697	0.025490196	0.18255913	0.911	5290	tags=43%, list=19%, signal=53%	
REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS	REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS		17	0.5919502	1.6124429	0.031311154	0.18202245	0.912	6581	tags=59%, list=23%, signal=77%	
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION		278	0.3519975	1.6049163	0.005586592	0.19041246	0.918	5232	tags=34%, list=18%, signal=41%	
REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION	REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION		42	0.3727734	1.6029935	0.018	0.19136854	0.921	2927	tags=21%, list=10%, signal=24%	
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21		58	0.5164389	1.5999043	0.07692308	0.19405188	0.926	6029	tags=40%, list=21%, signal=50%	
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT		99	0.43176308	1.5976803	0.0501002	0.19546054	0.928	6110	tags=36%, list=22%, signal=46%	
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS		20	0.5836333	1.5958492	0.029013539	0.196384	0.933	8591	tags=60%, list=30%, signal=86%	
REACTOME_GLUCONEOGENESIS	REACTOME_GLUCONEOGENESIS		32	0.5298926	1.5951964	0.049523808	0.19532822	0.933	4640	tags=44%, list=16%, signal=52%	
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS		120	0.35494125	1.593873	0.0076481835	0.195638	0.935	4124	tags=25%, list=15%, signal=29%	
REACTOME_DEGRADATION_OF_AXIN	REACTOME_DEGRADATION_OF_AXIN		53	0.5229787	1.5881112	0.07936508	0.20186763	0.939	5726	tags=42%, list=20%, signal=52%	
REACTOME_METABOLISM_OF_POLYAMINES	REACTOME_METABOLISM_OF_POLYAMINES		59	0.5285816	1.5859525	0.09622642	0.20316748	0.942	4852	tags=41%, list=17%, signal=49%	
