NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE37416_0H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP	GSE37416_0H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP		197	0.49257568	2.2719946	0.0	0.0014274445	0.007	3326	tags=29%, list=12%, signal=33%	
GSE21360_NAIVE_VS_PRIMARY_MEMORY_CD8_TCELL_UP	GSE21360_NAIVE_VS_PRIMARY_MEMORY_CD8_TCELL_UP		169	0.51325446	2.269308	0.0	0.0014271007	0.007	3945	tags=35%, list=14%, signal=40%	
GSE14000_UNSTIM_VS_4H_LPS_DC_TRANSLATED_RNA_DN	GSE14000_UNSTIM_VS_4H_LPS_DC_TRANSLATED_RNA_DN		188	0.50576764	2.269114	0.0	0.0014448793	0.007	2511	tags=28%, list=9%, signal=31%	
GSE15930_STIM_VS_STIM_AND_IFNAB_48H_CD8_T_CELL_DN	GSE15930_STIM_VS_STIM_AND_IFNAB_48H_CD8_T_CELL_DN		193	0.52779526	2.267216	0.0	0.0014841746	0.007	1725	tags=24%, list=6%, signal=25%	
GSE21360_PRIMARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	GSE21360_PRIMARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP		173	0.5515617	2.2664542	0.0	0.0014440619	0.007	4100	tags=35%, list=14%, signal=41%	
GSE45365_NK_CELL_VS_CD11B_DC_DN	GSE45365_NK_CELL_VS_CD11B_DC_DN		196	0.5899894	2.2629814	0.00390625	0.0014060601	0.007	3843	tags=40%, list=14%, signal=46%	
GSE25085_FETAL_BM_VS_ADULT_BM_SP4_THYMIC_IMPLANT_DN	GSE25085_FETAL_BM_VS_ADULT_BM_SP4_THYMIC_IMPLANT_DN		198	0.49972928	2.262812	0.0	0.0013700073	0.007	4346	tags=38%, list=15%, signal=44%	
GSE6259_FLT3L_INDUCED_VS_WT_SPLENIC_DC_33D1_POS_UP	GSE6259_FLT3L_INDUCED_VS_WT_SPLENIC_DC_33D1_POS_UP		178	0.4957111	2.261709	0.0	0.0013816281	0.007	4460	tags=35%, list=16%, signal=41%	
GSE6092_IFNG_VS_IFNG_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN	GSE6092_IFNG_VS_IFNG_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN		174	0.49410778	2.2615342	0.0	0.0013479299	0.007	4844	tags=38%, list=17%, signal=45%	
GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_17H_DN	GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_17H_DN		198	0.53304136	2.2613692	0.0	0.0013158362	0.007	4747	tags=40%, list=17%, signal=48%	
GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN	GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN		192	0.5416654	2.2593527	0.0	0.001375261	0.007	4852	tags=44%, list=17%, signal=52%	
GSE1432_1H_VS_6H_IFNG_MICROGLIA_DN	GSE1432_1H_VS_6H_IFNG_MICROGLIA_DN		200	0.5012556	2.2588677	0.0	0.0013440051	0.007	3430	tags=28%, list=12%, signal=32%	
GSE35825_IFNA_VS_IFNG_STIM_MACROPHAGE_UP	GSE35825_IFNA_VS_IFNG_STIM_MACROPHAGE_UP		160	0.50061786	2.2570343	0.0	0.0013141383	0.007	3236	tags=34%, list=11%, signal=38%	
GSE19198_1H_VS_6H_IL21_TREATED_TCELL_DN	GSE19198_1H_VS_6H_IL21_TREATED_TCELL_DN		197	0.51115644	2.2525065	0.0	0.0013934224	0.009	2322	tags=27%, list=8%, signal=29%	
GSE35685_CD34POS_CD10NEG_CD62LPOS_VS_CD34POS_CD10POS_BONE_MARROW_DN	GSE35685_CD34POS_CD10NEG_CD62LPOS_VS_CD34POS_CD10POS_BONE_MARROW_DN		195	0.5117824	2.2523043	0.0	0.001363775	0.009	2671	tags=29%, list=9%, signal=32%	
GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_DN	GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_DN		193	0.56875485	2.2496219	0.0	0.0013890055	0.01	2798	tags=31%, list=10%, signal=34%	
GSE360_DC_VS_MAC_B_MALAYI_HIGH_DOSE_DN	GSE360_DC_VS_MAC_B_MALAYI_HIGH_DOSE_DN		196	0.5198596	2.2494195	0.0	0.0013606583	0.01	4973	tags=40%, list=18%, signal=48%	
GSE42021_TREG_VS_TCONV_PLN_UP	GSE42021_TREG_VS_TCONV_PLN_UP		199	0.572502	2.249365	0.0	0.0013334452	0.01	3201	tags=38%, list=11%, signal=42%	
GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_UP	GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_UP		199	0.5239366	2.2489297	0.0	0.0013072991	0.01	4302	tags=38%, list=15%, signal=44%	
GSE9988_LOW_LPS_VS_VEHICLE_TREATED_MONOCYTE_UP	GSE9988_LOW_LPS_VS_VEHICLE_TREATED_MONOCYTE_UP		193	0.48972186	2.2476487	0.0	0.0012821588	0.01	2680	tags=28%, list=9%, signal=31%	
GSE6269_FLU_VS_E_COLI_INF_PBMC_UP	GSE6269_FLU_VS_E_COLI_INF_PBMC_UP		163	0.50135	2.2467215	0.0	0.0012773006	0.01	5016	tags=35%, list=18%, signal=42%	
GSE3039_CD4_TCELL_VS_B1_BCELL_DN	GSE3039_CD4_TCELL_VS_B1_BCELL_DN		193	0.5494064	2.245712	0.0	0.0012536469	0.01	4444	tags=42%, list=16%, signal=50%	
GSE11057_PBMC_VS_MEM_CD4_TCELL_UP	GSE11057_PBMC_VS_MEM_CD4_TCELL_UP		197	0.7100112	2.2450867	0.005791506	0.0012308533	0.01	2429	tags=50%, list=9%, signal=54%	
GSE22935_WT_VS_MYD88_KO_MACROPHAGE_UP	GSE22935_WT_VS_MYD88_KO_MACROPHAGE_UP		198	0.5416342	2.2409744	0.0	0.001283308	0.01	4433	tags=39%, list=16%, signal=46%	
GSE6269_E_COLI_VS_STAPH_AUREUS_INF_PBMC_DN	GSE6269_E_COLI_VS_STAPH_AUREUS_INF_PBMC_DN		175	0.6669678	2.2398496	0.0	0.0012607939	0.01	4641	tags=54%, list=16%, signal=64%	
GSE11057_CD4_CENT_MEM_VS_PBMC_DN	GSE11057_CD4_CENT_MEM_VS_PBMC_DN		195	0.65219545	2.2384279	0.0019157088	0.001256723	0.01	3185	tags=47%, list=11%, signal=53%	
GSE42021_CD24HI_VS_CD24LOW_TCONV_THYMUS_DN	GSE42021_CD24HI_VS_CD24LOW_TCONV_THYMUS_DN		199	0.532746	2.2376342	0.0	0.0012354226	0.01	3428	tags=36%, list=12%, signal=40%	
GSE9988_LPS_VS_VEHICLE_TREATED_MONOCYTE_UP	GSE9988_LPS_VS_VEHICLE_TREATED_MONOCYTE_UP		193	0.4941272	2.2374306	0.0	0.0012148321	0.01	3647	tags=33%, list=13%, signal=37%	
GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_DN	GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_DN		191	0.4927238	2.237053	0.0	0.001218126	0.01	3134	tags=32%, list=11%, signal=36%	
GSE22886_DC_VS_MONOCYTE_DN	GSE22886_DC_VS_MONOCYTE_DN		193	0.606533	2.2349975	0.004	0.0012150059	0.01	4852	tags=50%, list=17%, signal=60%	
GSE40443_INDUCED_VS_TOTAL_TREG_DN	GSE40443_INDUCED_VS_TOTAL_TREG_DN		196	0.48833412	2.2341733	0.0	0.00119572	0.01	4674	tags=37%, list=16%, signal=44%	
GSE22140_HEALTHY_VS_ARTHRITIC_GERMFREE_MOUSE_CD4_TCELL_DN	GSE22140_HEALTHY_VS_ARTHRITIC_GERMFREE_MOUSE_CD4_TCELL_DN		198	0.55210274	2.2319858	0.0	0.0011930474	0.01	4977	tags=43%, list=18%, signal=52%	
GSE19198_CTRL_VS_IL21_TREATED_TCELL_6H_UP	GSE19198_CTRL_VS_IL21_TREATED_TCELL_6H_UP		196	0.50693	2.2316406	0.0	0.0011746929	0.01	2136	tags=27%, list=8%, signal=28%	
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_UP	GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_UP		187	0.48984262	2.2293997	0.0	0.0012074866	0.01	2680	tags=26%, list=9%, signal=29%	
GSE14000_UNSTIM_VS_4H_LPS_DC_DN	GSE14000_UNSTIM_VS_4H_LPS_DC_DN		197	0.50110614	2.228313	0.0	0.0012168499	0.01	3201	tags=31%, list=11%, signal=35%	
GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_AT_DX_DN	GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_AT_DX_DN		196	0.5601654	2.2249372	0.0	0.0012365642	0.012	2712	tags=33%, list=10%, signal=36%	
GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_DN	GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_DN		197	0.62579674	2.2239296	0.0	0.001218643	0.012	4426	tags=47%, list=16%, signal=56%	
GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_UP	GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_UP		193	0.59754217	2.223801	0.003960396	0.0012012338	0.012	2748	tags=36%, list=10%, signal=40%	
GSE34392_ST2_KO_VS_WT_DAY8_LCMV_EFFECTOR_CD8_TCELL_DN	GSE34392_ST2_KO_VS_WT_DAY8_LCMV_EFFECTOR_CD8_TCELL_DN		195	0.4924579	2.2204843	0.001996008	0.001225948	0.013	3949	tags=33%, list=14%, signal=38%	
GSE40685_TREG_VS_FOXP3_KO_TREG_PRECURSOR_DN	GSE40685_TREG_VS_FOXP3_KO_TREG_PRECURSOR_DN		196	0.55775404	2.2194526	0.0	0.001208921	0.013	4220	tags=39%, list=15%, signal=45%	
GSE23502_BM_VS_COLON_TUMOR_MYELOID_DERIVED_SUPPRESSOR_CELL_UP	GSE23502_BM_VS_COLON_TUMOR_MYELOID_DERIVED_SUPPRESSOR_CELL_UP		196	0.45282152	2.218572	0.0	0.0011923604	0.013	2750	tags=26%, list=10%, signal=29%	
GSE3982_DC_VS_TH2_UP	GSE3982_DC_VS_TH2_UP		194	0.5329022	2.2184908	0.0	0.0011762474	0.013	3936	tags=35%, list=14%, signal=40%	
GSE24142_DN2_VS_DN3_THYMOCYTE_UP	GSE24142_DN2_VS_DN3_THYMOCYTE_UP		193	0.53951734	2.218477	0.0	0.001160564	0.013	3563	tags=37%, list=13%, signal=42%	
GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_2H_UP	GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_2H_UP		197	0.54876536	2.2174153	0.0	0.0011593625	0.013	2909	tags=33%, list=10%, signal=37%	
GSE29618_MONOCYTE_VS_PDC_UP	GSE29618_MONOCYTE_VS_PDC_UP		199	0.741406	2.2168157	0.0019607844	0.0011443059	0.013	3068	tags=58%, list=11%, signal=65%	
GSE6269_E_COLI_VS_STREP_PNEUMO_INF_PBMC_DN	GSE6269_E_COLI_VS_STREP_PNEUMO_INF_PBMC_DN		167	0.63682765	2.216675	0.0	0.0011427723	0.013	4667	tags=52%, list=16%, signal=62%	
GSE10325_CD4_TCELL_VS_MYELOID_DN	GSE10325_CD4_TCELL_VS_MYELOID_DN		200	0.67727315	2.2150712	0.0019455253	0.0011551202	0.014	4451	tags=52%, list=16%, signal=62%	
GSE3982_EOSINOPHIL_VS_NEUTROPHIL_DN	GSE3982_EOSINOPHIL_VS_NEUTROPHIL_DN		189	0.56927603	2.2127368	0.0	0.0011791129	0.015	2785	tags=36%, list=10%, signal=40%	
GSE21774_CD62L_POS_CD56_DIM_VS_CD62L_NEG_CD56_DIM_NK_CELL_DN	GSE21774_CD62L_POS_CD56_DIM_VS_CD62L_NEG_CD56_DIM_NK_CELL_DN		180	0.49929512	2.2126732	0.0	0.001164556	0.015	2858	tags=32%, list=10%, signal=35%	
GSE24634_TREG_VS_TCONV_POST_DAY7_IL4_CONVERSION_DN	GSE24634_TREG_VS_TCONV_POST_DAY7_IL4_CONVERSION_DN		195	0.5702513	2.211623	0.0019646366	0.0011758638	0.016	4160	tags=41%, list=15%, signal=48%	
GSE7509_DC_VS_MONOCYTE_DN	GSE7509_DC_VS_MONOCYTE_DN		197	0.5495513	2.2112145	0.0	0.0011740424	0.016	4283	tags=37%, list=15%, signal=43%	
GSE2706_UNSTIM_VS_2H_R848_DC_DN	GSE2706_UNSTIM_VS_2H_R848_DC_DN		189	0.49206182	2.2110424	0.0	0.0011600655	0.016	2680	tags=29%, list=9%, signal=32%	
GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_DN	GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_DN		199	0.64050865	2.2106652	0.0	0.0011464177	0.016	3201	tags=43%, list=11%, signal=48%	
GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_DN	GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_DN		185	0.6189875	2.2105358	0.0	0.0011330873	0.016	2712	tags=40%, list=10%, signal=44%	
GSE9988_LPS_VS_CTRL_TREATED_MONOCYTE_UP	GSE9988_LPS_VS_CTRL_TREATED_MONOCYTE_UP		192	0.48513258	2.208958	0.0	0.0011318411	0.016	2680	tags=29%, list=9%, signal=31%	
GSE42088_2H_VS_24H_LEISHMANIA_INF_DC_UP	GSE42088_2H_VS_24H_LEISHMANIA_INF_DC_UP		190	0.6231185	2.2063568	0.0	0.0011306233	0.016	4818	tags=45%, list=17%, signal=54%	
GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP	GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP		193	0.72012234	2.2056923	0.0018939395	0.0011179196	0.016	2646	tags=51%, list=9%, signal=56%	
GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN	GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN		197	0.4882903	2.2042356	0.0	0.0011168837	0.016	4755	tags=36%, list=17%, signal=43%	
GSE34156_UNTREATED_VS_24H_NOD2_LIGAND_TREATED_MONOCYTE_DN	GSE34156_UNTREATED_VS_24H_NOD2_LIGAND_TREATED_MONOCYTE_DN		195	0.66592854	2.203356	0.0018761726	0.0011167675	0.017	2634	tags=45%, list=9%, signal=49%	
GSE37416_0H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_UP	GSE37416_0H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_UP		196	0.50702405	2.2011228	0.0	0.0011157666	0.017	4177	tags=36%, list=15%, signal=42%	
GSE9988_ANTI_TREM1_VS_LOW_LPS_MONOCYTE_DN	GSE9988_ANTI_TREM1_VS_LOW_LPS_MONOCYTE_DN		194	0.5106422	2.2010226	0.0	0.0011037689	0.017	3886	tags=35%, list=14%, signal=40%	
GSE29618_MONOCYTE_VS_MDC_UP	GSE29618_MONOCYTE_VS_MDC_UP		199	0.75484157	2.199996	0.0	0.0010920267	0.017	3138	tags=61%, list=11%, signal=68%	
GSE42021_CD24HI_VS_CD24INT_TREG_THYMUS_DN	GSE42021_CD24HI_VS_CD24INT_TREG_THYMUS_DN		200	0.5880553	2.198719	0.0	0.0011156257	0.017	3428	tags=39%, list=12%, signal=43%	
GSE9988_LOW_LPS_VS_CTRL_TREATED_MONOCYTE_UP	GSE9988_LOW_LPS_VS_CTRL_TREATED_MONOCYTE_UP		193	0.48546	2.1978476	0.0	0.0011365709	0.017	2680	tags=27%, list=9%, signal=30%	
GSE360_T_GONDII_VS_M_TUBERCULOSIS_DC_DN	GSE360_T_GONDII_VS_M_TUBERCULOSIS_DC_DN		190	0.49562663	2.194843	0.0	0.0011796152	0.018	4529	tags=36%, list=16%, signal=43%	
GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_2H_DN	GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_2H_DN		195	0.57795805	2.1937802	0.0019193857	0.001191419	0.02	5045	tags=45%, list=18%, signal=55%	
GSE2585_AIRE_KO_VS_WT_CD80_HIGH_MTEC_DN	GSE2585_AIRE_KO_VS_WT_CD80_HIGH_MTEC_DN		191	0.474212	2.1937377	0.0	0.0011793844	0.02	5160	tags=38%, list=18%, signal=46%	
GSE42021_TREG_PLN_VS_CD24INT_TREG_THYMUS_DN	GSE42021_TREG_PLN_VS_CD24INT_TREG_THYMUS_DN		198	0.585449	2.1925406	0.0	0.001199656	0.02	3228	tags=38%, list=11%, signal=42%	
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_3H_UP	GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_3H_UP		188	0.47661784	2.1920342	0.0	0.0011877782	0.02	4968	tags=36%, list=17%, signal=43%	
GSE34006_WT_VS_A2AR_KO_TREG_UP	GSE34006_WT_VS_A2AR_KO_TREG_UP		188	0.4910282	2.1901786	0.0	0.0011869796	0.02	3164	tags=32%, list=11%, signal=36%	
GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_TCELL_MEMBRANES_ACT_MAST_CELL_UP	GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_TCELL_MEMBRANES_ACT_MAST_CELL_UP		195	0.6018657	2.1899347	0.0	0.0011754555	0.02	5114	tags=48%, list=18%, signal=58%	
GSE3982_MAST_CELL_VS_NEUTROPHIL_DN	GSE3982_MAST_CELL_VS_NEUTROPHIL_DN		184	0.4667234	2.1892915	0.0019047619	0.0011740058	0.02	3325	tags=27%, list=12%, signal=30%	
GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_48H_DN	GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_48H_DN		197	0.4845324	2.187682	0.001934236	0.0012313478	0.021	3150	tags=28%, list=11%, signal=31%	
GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_UP	GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_UP		200	0.71933043	2.1852798	0.0019455253	0.0012699576	0.022	2877	tags=54%, list=10%, signal=59%	
GSE40666_WT_VS_STAT1_KO_CD8_TCELL_DN	GSE40666_WT_VS_STAT1_KO_CD8_TCELL_DN		196	0.47406012	2.1831717	0.0	0.0012919898	0.023	3854	tags=32%, list=14%, signal=37%	
