NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE22527_ANTI_CD3_INVIVO_VS_UNTREATED_MOUSE_TREG_DN	GSE22527_ANTI_CD3_INVIVO_VS_UNTREATED_MOUSE_TREG_DN		196	-0.24071361	-1.3294493	0.08778626	1.0	0.995	4007	tags=19%, list=14%, signal=22%	
GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_DN	GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_DN		166	-0.2676515	-1.3248528	0.06451613	1.0	0.995	5182	tags=27%, list=18%, signal=32%	
GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP	GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP		191	-0.2496343	-1.3213713	0.10404624	1.0	0.995	2956	tags=17%, list=10%, signal=19%	
GSE27241_CTRL_VS_DIGOXIN_TREATED_RORGT_KO_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_UP	GSE27241_CTRL_VS_DIGOXIN_TREATED_RORGT_KO_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_UP		196	-0.24948882	-1.320074	0.059793815	1.0	0.995	7552	tags=31%, list=27%, signal=41%	
GSE21927_BALBC_VS_C57BL6_MONOCYTE_SPLEEN_DN	GSE21927_BALBC_VS_C57BL6_MONOCYTE_SPLEEN_DN		180	-0.26003835	-1.3197502	0.078313254	1.0	0.995	5877	tags=29%, list=21%, signal=36%	
GSE10325_LUPUS_BCELL_VS_LUPUS_MYELOID_UP	GSE10325_LUPUS_BCELL_VS_LUPUS_MYELOID_UP		192	-0.37045422	-1.3182613	0.22957198	1.0	0.995	8066	tags=47%, list=28%, signal=66%	
GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY7_DN	GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY7_DN		195	-0.26535365	-1.3151414	0.11018711	1.0	0.996	6351	tags=29%, list=22%, signal=37%	
GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_BM_UP	GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_BM_UP		200	-0.24833667	-1.3148514	0.11111111	1.0	0.996	7991	tags=37%, list=28%, signal=50%	
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_DP_THYMOCYTES_DN	GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_DP_THYMOCYTES_DN		151	-0.2683137	-1.3040236	0.06451613	1.0	0.997	7828	tags=36%, list=28%, signal=50%	
GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP	GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP		167	-0.2697681	-1.2992914	0.06666667	1.0	0.997	6808	tags=36%, list=24%, signal=47%	
GSE21033_CTRL_VS_POLYIC_STIM_DC_6H_DN	GSE21033_CTRL_VS_POLYIC_STIM_DC_6H_DN		147	-0.27811268	-1.2955396	0.13060428	1.0	0.997	7944	tags=38%, list=28%, signal=53%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_DN	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_DN		175	-0.27041787	-1.2954824	0.091617934	1.0	0.997	6149	tags=33%, list=22%, signal=41%	
GSE43863_NAIVE_VS_LY6C_INT_CXCR5POS_CD4_EFF_TCELL_D6_LCMV_UP	GSE43863_NAIVE_VS_LY6C_INT_CXCR5POS_CD4_EFF_TCELL_D6_LCMV_UP		190	-0.2550279	-1.2953587	0.12180746	1.0	0.997	8052	tags=35%, list=28%, signal=48%	
GSE13411_NAIVE_VS_MEMORY_BCELL_UP	GSE13411_NAIVE_VS_MEMORY_BCELL_UP		166	-0.27911204	-1.2918615	0.07610994	1.0	0.997	5311	tags=28%, list=19%, signal=34%	
GSE21360_PRIMARY_VS_SECONDARY_MEMORY_CD8_TCELL_UP	GSE21360_PRIMARY_VS_SECONDARY_MEMORY_CD8_TCELL_UP		180	-0.2468325	-1.2899998	0.07	1.0	0.997	7316	tags=32%, list=26%, signal=43%	
GSE22886_NAIVE_BCELL_VS_DC_UP	GSE22886_NAIVE_BCELL_VS_DC_UP		176	-0.32979617	-1.2893857	0.24060151	1.0	0.997	8074	tags=44%, list=28%, signal=62%	
GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_DN	GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_DN		195	-0.25325635	-1.2838583	0.18951613	1.0	0.999	7699	tags=31%, list=27%, signal=43%	
GSE15767_MED_VS_SCS_MAC_LN_DN	GSE15767_MED_VS_SCS_MAC_LN_DN		196	-0.24560325	-1.2837478	0.17450981	1.0	0.999	6552	tags=28%, list=23%, signal=36%	
GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_6H_DN	GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_6H_DN		182	-0.24968736	-1.2811553	0.10569106	1.0	0.999	8036	tags=37%, list=28%, signal=51%	
GSE369_SOCS3_KO_VS_WT_LIVER_DN	GSE369_SOCS3_KO_VS_WT_LIVER_DN		194	-0.26792634	-1.2797233	0.18376069	1.0	0.999	3999	tags=21%, list=14%, signal=24%	
GSE37532_WT_VS_PPARG_KO_LN_TCONV_UP	GSE37532_WT_VS_PPARG_KO_LN_TCONV_UP		195	-0.23689583	-1.2752492	0.118609406	1.0	0.999	5436	tags=25%, list=19%, signal=31%	
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_UP	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_UP		186	-0.32979983	-1.2730659	0.2332696	1.0	0.999	7956	tags=40%, list=28%, signal=55%	
GSE9988_LPS_VS_LOW_LPS_MONOCYTE_UP	GSE9988_LPS_VS_LOW_LPS_MONOCYTE_UP		160	-0.2807832	-1.2730649	0.09896907	1.0	0.999	7953	tags=38%, list=28%, signal=52%	
GSE39820_CTRL_VS_TGFBETA1_IL6_IL23A_CD4_TCELL_UP	GSE39820_CTRL_VS_TGFBETA1_IL6_IL23A_CD4_TCELL_UP		196	-0.2528359	-1.2703775	0.15473887	1.0	0.999	7939	tags=35%, list=28%, signal=48%	
GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN	GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN		195	-0.24719572	-1.2690098	0.21400778	1.0	0.999	7531	tags=34%, list=27%, signal=46%	
GSE26928_NAIVE_VS_CENT_MEMORY_CD4_TCELL_UP	GSE26928_NAIVE_VS_CENT_MEMORY_CD4_TCELL_UP		188	-0.27805573	-1.2677164	0.17850287	1.0	0.999	8190	tags=37%, list=29%, signal=51%	
GSE3982_DC_VS_CENT_MEMORY_CD4_TCELL_DN	GSE3982_DC_VS_CENT_MEMORY_CD4_TCELL_DN		186	-0.31799498	-1.2632363	0.22666667	1.0	0.999	8251	tags=40%, list=29%, signal=56%	
GSE10325_BCELL_VS_MYELOID_UP	GSE10325_BCELL_VS_MYELOID_UP		194	-0.41821617	-1.262654	0.30620155	1.0	0.999	8049	tags=47%, list=28%, signal=66%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_2H_UP	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_2H_UP		149	-0.27726585	-1.2584821	0.11022044	1.0	0.999	4263	tags=25%, list=15%, signal=29%	
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_UP	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_UP		144	-0.27658096	-1.2550176	0.09580839	1.0	0.999	6440	tags=30%, list=23%, signal=38%	
GSE45365_BCELL_VS_CD8_TCELL_UP	GSE45365_BCELL_VS_CD8_TCELL_UP		166	-0.25752446	-1.2535236	0.13545817	1.0	0.999	8195	tags=41%, list=29%, signal=57%	
GSE34156_UNTREATED_VS_6H_NOD2_AND_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP	GSE34156_UNTREATED_VS_6H_NOD2_AND_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP		164	-0.24359758	-1.2514524	0.09018036	1.0	0.999	5182	tags=25%, list=18%, signal=30%	
GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP	GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP		197	-0.2864956	-1.2509594	0.23459245	1.0	0.999	7977	tags=38%, list=28%, signal=53%	
GSE34156_NOD2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_DN	GSE34156_NOD2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_DN		183	-0.26564488	-1.2481084	0.19585687	1.0	0.999	5594	tags=23%, list=20%, signal=28%	
GSE45365_NK_CELL_VS_CD8A_DC_MCMV_INFECTION_DN	GSE45365_NK_CELL_VS_CD8A_DC_MCMV_INFECTION_DN		180	-0.23752601	-1.2442456	0.0960334	1.0	1.0	5073	tags=25%, list=18%, signal=30%	
GSE40685_NAIVE_CD4_TCELL_VS_TREG_UP	GSE40685_NAIVE_CD4_TCELL_VS_TREG_UP		176	-0.25270405	-1.243791	0.15891473	1.0	1.0	4990	tags=23%, list=18%, signal=27%	
GSE21379_TFH_VS_NON_TFH_CD4_TCELL_DN	GSE21379_TFH_VS_NON_TFH_CD4_TCELL_DN		171	-0.27481738	-1.2434256	0.11515152	1.0	1.0	6775	tags=37%, list=24%, signal=49%	
GSE29615_DAY3_VS_DAY7_LAIV_FLU_VACCINE_PBMC_DN	GSE29615_DAY3_VS_DAY7_LAIV_FLU_VACCINE_PBMC_DN		174	-0.22238429	-1.2415532	0.04809619	1.0	1.0	4430	tags=21%, list=16%, signal=25%	
GSE29949_CD8_NEG_DC_SPLEEN_VS_DC_BRAIN_DN	GSE29949_CD8_NEG_DC_SPLEEN_VS_DC_BRAIN_DN		193	-0.22217529	-1.2403951	0.15555556	1.0	1.0	5808	tags=26%, list=20%, signal=33%	
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_DN	GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_DN		200	-0.26106045	-1.2366042	0.20253165	1.0	1.0	6334	tags=28%, list=22%, signal=35%	
GSE6269_E_COLI_VS_STREP_PNEUMO_INF_PBMC_UP	GSE6269_E_COLI_VS_STREP_PNEUMO_INF_PBMC_UP		157	-0.2517681	-1.2348236	0.17714286	1.0	1.0	7754	tags=33%, list=27%, signal=45%	
GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_UP	GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_UP		128	-0.24215712	-1.2345573	0.13461539	1.0	1.0	5081	tags=22%, list=18%, signal=27%	
GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN	GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN		195	-0.2435604	-1.2343194	0.18074656	1.0	1.0	7962	tags=36%, list=28%, signal=50%	
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_3H_DN	GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_3H_DN		189	-0.29205254	-1.2341435	0.28932038	1.0	1.0	8155	tags=36%, list=29%, signal=50%	
GSE22886_IGM_MEMORY_BCELL_VS_BM_PLASMA_CELL_UP	GSE22886_IGM_MEMORY_BCELL_VS_BM_PLASMA_CELL_UP		184	-0.24197963	-1.233415	0.23954372	1.0	1.0	7624	tags=30%, list=27%, signal=41%	
GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_UP	GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_UP		158	-0.24931133	-1.2303962	0.10826772	1.0	1.0	4365	tags=21%, list=15%, signal=25%	
GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_DN	GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_DN		187	-0.2622865	-1.2291439	0.16463415	1.0	1.0	6270	tags=29%, list=22%, signal=37%	
GSE1740_MCSF_VS_MCSF_AND_IFNG_DAY2_DERIVED_MACROPHAGE_WITH_IFNA_STIM_DN	GSE1740_MCSF_VS_MCSF_AND_IFNG_DAY2_DERIVED_MACROPHAGE_WITH_IFNA_STIM_DN		161	-0.2388907	-1.2275603	0.10040161	1.0	1.0	4846	tags=25%, list=17%, signal=30%	
GSE18281_SUBCAPSULAR_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_DN	GSE18281_SUBCAPSULAR_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_DN		165	-0.23881823	-1.2269493	0.10315789	1.0	1.0	6128	tags=30%, list=22%, signal=38%	
GSE22886_NAIVE_BCELL_VS_BM_PLASMA_CELL_UP	GSE22886_NAIVE_BCELL_VS_BM_PLASMA_CELL_UP		191	-0.27452233	-1.2267845	0.26177025	1.0	1.0	8104	tags=39%, list=29%, signal=54%	
GSE21379_TFH_VS_NON_TFH_CD4_TCELL_UP	GSE21379_TFH_VS_NON_TFH_CD4_TCELL_UP		190	-0.23536114	-1.2257922	0.14341846	1.0	1.0	4912	tags=23%, list=17%, signal=28%	
GSE25087_FETAL_VS_ADULT_TREG_DN	GSE25087_FETAL_VS_ADULT_TREG_DN		186	-0.25233987	-1.2216845	0.20872866	1.0	1.0	6088	tags=30%, list=21%, signal=37%	
GSE3982_CENT_MEMORY_CD4_TCELL_VS_TH1_UP	GSE3982_CENT_MEMORY_CD4_TCELL_VS_TH1_UP		182	-0.25774544	-1.2166847	0.21135029	1.0	1.0	3661	tags=20%, list=13%, signal=23%	
GSE29615_CTRL_VS_DAY7_LAIV_FLU_VACCINE_PBMC_DN	GSE29615_CTRL_VS_DAY7_LAIV_FLU_VACCINE_PBMC_DN		158	-0.2483666	-1.2154114	0.12667947	1.0	1.0	5109	tags=25%, list=18%, signal=30%	
GSE16385_IFNG_TNF_VS_ROSIGLITAZONE_STIM_MACROPHAGE_DN	GSE16385_IFNG_TNF_VS_ROSIGLITAZONE_STIM_MACROPHAGE_DN		149	-0.22866236	-1.2153925	0.07083333	1.0	1.0	5362	tags=25%, list=19%, signal=30%	
GSE3982_MAST_CELL_VS_BCELL_DN	GSE3982_MAST_CELL_VS_BCELL_DN		193	-0.29624987	-1.2151772	0.2784091	1.0	1.0	6765	tags=34%, list=24%, signal=44%	
GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_UP	GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_UP		191	-0.22895652	-1.2144771	0.22664016	1.0	1.0	7510	tags=32%, list=26%, signal=44%	
GSE22886_IGM_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_UP	GSE22886_IGM_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_UP		178	-0.25916195	-1.211666	0.22157995	1.0	1.0	6504	tags=31%, list=23%, signal=40%	
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_DN	GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_DN		137	-0.26980588	-1.2093607	0.14460285	1.0	1.0	7080	tags=34%, list=25%, signal=45%	
GSE4142_GC_BCELL_VS_MEMORY_BCELL_DN	GSE4142_GC_BCELL_VS_MEMORY_BCELL_DN		190	-0.22697367	-1.207865	0.1971831	1.0	1.0	5949	tags=21%, list=21%, signal=26%	
GSE9509_10MIN_VS_30MIN_LPS_STIM_IL10_KO_MACROPHAGE_DN	GSE9509_10MIN_VS_30MIN_LPS_STIM_IL10_KO_MACROPHAGE_DN		185	-0.22913322	-1.2073269	0.21703854	0.9999152	1.0	8010	tags=35%, list=28%, signal=49%	
GSE14026_TH1_VS_TH17_DN	GSE14026_TH1_VS_TH17_DN		190	-0.23584798	-1.2071292	0.13267326	0.99088883	1.0	8127	tags=33%, list=29%, signal=45%	
GSE37336_LY6C_POS_VS_NEG_NAIVE_CD4_TCELL_UP	GSE37336_LY6C_POS_VS_NEG_NAIVE_CD4_TCELL_UP		179	-0.23195627	-1.2046193	0.12301587	0.9937042	1.0	5915	tags=27%, list=21%, signal=34%	
GSE40274_FOXP3_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	GSE40274_FOXP3_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN		138	-0.25131023	-1.2017319	0.23182711	0.99837583	1.0	10244	tags=44%, list=36%, signal=69%	
