NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	Details ...	45	-0.3893857	-1.2589093	0.23293173	1.0	0.995	708	tags=13%, list=2%, signal=14%	
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I	KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I	Details ...	44	-0.39103207	-1.2331152	0.25150904	1.0	0.996	708	tags=14%, list=2%, signal=14%	
KEGG_MEDICUS_REFERENCE_CORE_NER_REACTION	KEGG_MEDICUS_REFERENCE_CORE_NER_REACTION	Details ...	29	-0.33917826	-1.2313131	0.2099792	1.0	0.996	7521	tags=38%, list=26%, signal=52%	
KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION_IN_ICLR	KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION_IN_ICLR	Details ...	16	-0.37824842	-1.2300848	0.18879668	0.978784	0.996	6391	tags=38%, list=23%, signal=48%	
KEGG_MEDICUS_REFERENCE_DISASSEMBLY_OF_MCC	KEGG_MEDICUS_REFERENCE_DISASSEMBLY_OF_MCC	Details ...	17	-0.37402984	-1.224787	0.22200392	0.9324259	0.996	4675	tags=29%, list=16%, signal=35%	
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	Details ...	16	-0.3833785	-1.2058201	0.23754789	0.94070244	0.997	4675	tags=31%, list=16%, signal=37%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	Details ...	51	-0.35517862	-1.1989884	0.26853707	0.90841866	0.997	708	tags=12%, list=2%, signal=12%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	Details ...	45	-0.37896276	-1.196527	0.2725451	0.866498	0.998	708	tags=13%, list=2%, signal=14%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	Details ...	45	-0.3810573	-1.1962805	0.27944112	0.8217928	0.998	708	tags=13%, list=2%, signal=14%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MACHR_CA2_APOPTOTIC_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MACHR_CA2_APOPTOTIC_PATHWAY	Details ...	20	-0.3291754	-1.1594657	0.29960316	0.89162964	0.999	5040	tags=25%, list=18%, signal=30%	
KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY		15	-0.34289718	-1.1517582	0.25097275	0.87082034	0.999	4922	tags=27%, list=17%, signal=32%	
KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE	KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE		30	-0.38896757	-1.1460935	0.34631148	0.847307	0.999	6294	tags=30%, list=22%, signal=39%	
KEGG_MEDICUS_REFERENCE_BCR_PLCG_CALCINEURIN_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_BCR_PLCG_CALCINEURIN_SIGNALING_PATHWAY		16	-0.44803944	-1.1447867	0.3760504	0.81389123	0.999	7902	tags=44%, list=28%, signal=61%	
KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR	KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR		26	-0.33827877	-1.1293949	0.3241107	0.8207301	1.0	3156	tags=23%, list=11%, signal=26%	
KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION		30	-0.31622872	-1.0749716	0.35040984	0.93566394	1.0	2432	tags=20%, list=9%, signal=22%	
KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY		24	-0.2964353	-1.0723251	0.3659004	0.9071466	1.0	1458	tags=17%, list=5%, signal=18%	
KEGG_MEDICUS_REFERENCE_TCR_PLCG_ITPR_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TCR_PLCG_ITPR_SIGNALING_PATHWAY		19	-0.35751343	-1.0670061	0.40120968	0.8878426	1.0	11461	tags=47%, list=40%, signal=79%	
KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY		30	-0.27778548	-1.0579932	0.39059305	0.8800394	1.0	2438	tags=20%, list=9%, signal=22%	
KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES	KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES		26	-0.34381336	-1.0573602	0.4378819	0.85091215	1.0	6694	tags=31%, list=24%, signal=40%	
KEGG_MEDICUS_REFERENCE_LPAR_GNB_G_RHO_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_LPAR_GNB_G_RHO_SIGNALING_PATHWAY		22	-0.3444222	-1.037855	0.43958333	0.8685851	1.0	2330	tags=27%, list=8%, signal=30%	
KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_TNF_NFKB_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_TNF_NFKB_SIGNALING_PATHWAY		15	-0.30909213	-1.0338798	0.4185567	0.850146	1.0	7044	tags=40%, list=25%, signal=53%	
KEGG_MEDICUS_REFERENCE_NUCLEAR_EXPORT_OF_MRNA	KEGG_MEDICUS_REFERENCE_NUCLEAR_EXPORT_OF_MRNA		30	-0.3157228	-1.0266724	0.46868688	0.8404221	1.0	11840	tags=43%, list=42%, signal=74%	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY		26	-0.31975526	-1.0255262	0.44806516	0.81735706	1.0	7252	tags=42%, list=26%, signal=57%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PTCH1_TO_HEDGEHOG_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PTCH1_TO_HEDGEHOG_SIGNALING_PATHWAY		26	-0.31975526	-1.0255262	0.44806516	0.7933172	1.0	7252	tags=42%, list=26%, signal=57%	
KEGG_MEDICUS_REFERENCE_TNF_NFKB_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TNF_NFKB_SIGNALING_PATHWAY		16	-0.3067189	-1.0167549	0.4262295	0.7899543	1.0	7044	tags=38%, list=25%, signal=50%	
KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY		30	-0.29803714	-1.011913	0.46680942	0.77804846	1.0	2385	tags=23%, list=8%, signal=25%	
KEGG_MEDICUS_REFERENCE_GPCR_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_GPCR_PI3K_SIGNALING_PATHWAY		30	-0.31108096	-1.0067153	0.47010309	0.768515	1.0	2330	tags=23%, list=8%, signal=25%	
KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING	KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING		24	-0.30202267	-0.9725691	0.49688148	0.8183051	1.0	6475	tags=38%, list=23%, signal=49%	
KEGG_MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY		30	-0.27289474	-0.92216796	0.5717213	0.89955556	1.0	2385	tags=23%, list=8%, signal=25%	
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV	KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV		18	-0.38371745	-0.9084117	0.5682281	0.9052116	1.0	2419	tags=22%, list=9%, signal=24%	
KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV	KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV		20	-0.36523065	-0.9074827	0.5604839	0.8851471	1.0	2419	tags=20%, list=9%, signal=22%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_TRANSPORT_OF_CALCIUM	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_TRANSPORT_OF_CALCIUM		15	-0.30960938	-0.89144903	0.63508064	0.8957893	1.0	2026	tags=20%, list=7%, signal=22%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV		19	-0.36686167	-0.861032	0.63747454	0.9354153	1.0	2419	tags=21%, list=9%, signal=23%	
KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119	KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119		21	-0.28862736	-0.8575904	0.62711865	0.9203271	1.0	2296	tags=14%, list=8%, signal=16%	
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_JNK_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_JNK_SIGNALING_PATHWAY		28	-0.24806896	-0.8509698	0.63811564	0.9119792	1.0	2246	tags=18%, list=8%, signal=19%	
KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING		21	-0.24954675	-0.8506351	0.64895636	0.8926915	1.0	4675	tags=24%, list=16%, signal=28%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY		21	-0.24897291	-0.8400854	0.65444016	0.8920465	1.0	5040	tags=24%, list=18%, signal=29%	
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY		23	-0.26642776	-0.83827114	0.68041235	0.87658674	1.0	2246	tags=22%, list=8%, signal=24%	
KEGG_MEDICUS_REFERENCE_CCR5_GNB_G_PLCB_G_PKC_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CCR5_GNB_G_PLCB_G_PKC_SIGNALING_PATHWAY		25	-0.24766484	-0.83483547	0.6915114	0.8646407	1.0	2438	tags=20%, list=9%, signal=22%	
KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY		18	-0.26260635	-0.8284912	0.70043105	0.85789996	1.0	12718	tags=61%, list=45%, signal=111%	
KEGG_MEDICUS_REFERENCE_CARDIAC_TYPE_VGCC_RYR_SIGNALING	KEGG_MEDICUS_REFERENCE_CARDIAC_TYPE_VGCC_RYR_SIGNALING		17	-0.28156266	-0.8201694	0.71734476	0.85496426	1.0	8163	tags=41%, list=29%, signal=58%	
KEGG_MEDICUS_REFERENCE_FANCONI_ANEMIA_PATHWAY	KEGG_MEDICUS_REFERENCE_FANCONI_ANEMIA_PATHWAY		19	-0.25984612	-0.8097945	0.69512194	0.85538435	1.0	8143	tags=47%, list=29%, signal=66%	
KEGG_MEDICUS_REFERENCE_GLOBAL_GENOME_NER	KEGG_MEDICUS_REFERENCE_GLOBAL_GENOME_NER		18	-0.23398125	-0.8033152	0.7589099	0.84974176	1.0	11873	tags=50%, list=42%, signal=86%	
KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_PI3K_AKT_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_PI3K_AKT_SIGNALING_PATHWAY		25	-0.25844514	-0.7947045	0.71789473	0.8473629	1.0	2246	tags=20%, list=8%, signal=22%	
KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY		18	-0.27436253	-0.7751848	0.7010101	0.86073864	1.0	7902	tags=39%, list=28%, signal=54%	
KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PLCG_CAMK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PLCG_CAMK_SIGNALING_PATHWAY		16	-0.2362041	-0.76881886	0.7574553	0.85499763	1.0	21692	tags=100%, list=76%, signal=423%	
KEGG_MEDICUS_REFERENCE_TELOMERE_ELONGATION	KEGG_MEDICUS_REFERENCE_TELOMERE_ELONGATION		19	-0.22605096	-0.7249676	0.81889766	0.90174365	1.0	7333	tags=32%, list=26%, signal=43%	
KEGG_MEDICUS_REFERENCE_TRANSCRIPTION_COUPLED_NER	KEGG_MEDICUS_REFERENCE_TRANSCRIPTION_COUPLED_NER		31	-0.19049285	-0.6967105	0.8497942	0.921971	1.0	7866	tags=29%, list=28%, signal=40%	
KEGG_MEDICUS_REFERENCE_SKELETAL_TYPE_VGCC_RYR_SIGNALING	KEGG_MEDICUS_REFERENCE_SKELETAL_TYPE_VGCC_RYR_SIGNALING		17	-0.2378905	-0.69486827	0.8540305	0.9083453	1.0	3878	tags=24%, list=14%, signal=27%	
KEGG_MEDICUS_REFERENCE_TRANSCRIPTIONAL_ACTIVATION_BY_ACETYLATION_OF_H3K27	KEGG_MEDICUS_REFERENCE_TRANSCRIPTIONAL_ACTIVATION_BY_ACETYLATION_OF_H3K27		15	-0.26325932	-0.67195994	0.8322851	0.9203971	1.0	5166	tags=27%, list=18%, signal=33%	
KEGG_MEDICUS_REFERENCE_ASSEMBLY_AND_TRAFFICKING_OF_TELOMERASE	KEGG_MEDICUS_REFERENCE_ASSEMBLY_AND_TRAFFICKING_OF_TELOMERASE		19	-0.21316335	-0.6555616	0.8460039	0.9230001	1.0	7771	tags=32%, list=27%, signal=43%	
KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_PI3K_SIGNALING_PATHWAY		15	-0.24605986	-0.62413955	0.8490566	0.938595	1.0	6493	tags=27%, list=23%, signal=35%	
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_ACYLATION	KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_ACYLATION		18	-0.21707924	-0.6232949	0.9201597	0.924398	1.0	4988	tags=22%, list=18%, signal=27%	
KEGG_MEDICUS_REFERENCE_ANTEROGRADE_AXONAL_TRANSPORT	KEGG_MEDICUS_REFERENCE_ANTEROGRADE_AXONAL_TRANSPORT		22	-0.19306095	-0.5926121	0.9284294	0.9367293	1.0	4444	tags=23%, list=16%, signal=27%	
KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_PI3K_SIGNALING_PATHWAY		15	-0.18552715	-0.58839256	0.9453781	0.92554253	1.0	5539	tags=20%, list=20%, signal=25%	
KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT	KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT		41	-0.139968	-0.39867958	0.9881657	0.9931045	1.0	5877	tags=17%, list=21%, signal=21%	
