NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HOFT_PBMC_TICE_BCG_RBCG_AG85A_AG85B_AGE_18_40YO_CORRELATED_WITH_WHOLE_BLOOD_BACTERICIDAL_ACTIVITY_NEGATIVE	HOFT_PBMC_TICE_BCG_RBCG_AG85A_AG85B_AGE_18_40YO_CORRELATED_WITH_WHOLE_BLOOD_BACTERICIDAL_ACTIVITY_NEGATIVE		40	0.35086375	0.84726244	0.6347305	0.83749866	1.0	10486	tags=65%, list=37%, signal=103%	
THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_VS_70PLS_0DY_UP	THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_VS_70PLS_0DY_UP		22	0.32158688	0.84206647	0.66132265	0.8217472	1.0	6043	tags=27%, list=21%, signal=35%	
SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_5_TO_7DY_DN	SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_5_TO_7DY_DN		166	0.20549518	0.79467845	0.6738281	0.8731782	1.0	8683	tags=35%, list=31%, signal=50%	
QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_28D_PEAK_T_CELL_RESPONSE_14DY_NEGATIVE	QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_28D_PEAK_T_CELL_RESPONSE_14DY_NEGATIVE		37	0.20699322	0.78424495	0.7906504	0.8651379	1.0	8141	tags=32%, list=29%, signal=45%	
PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_6HR_DN	PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_6HR_DN		103	0.15670519	0.70972097	0.86706346	0.9490464	1.0	5336	tags=17%, list=19%, signal=21%	
KAZMIN_PBMC_P_FALCIPARUM_RTSS_AS01_AGE_UNKNOWN_CORRELATED_WITH_PROTECTION_56DY_NEGATIVE	KAZMIN_PBMC_P_FALCIPARUM_RTSS_AS01_AGE_UNKNOWN_CORRELATED_WITH_PROTECTION_56DY_NEGATIVE		43	0.30758956	0.7011185	0.748	0.9352142	1.0	13028	tags=67%, list=46%, signal=124%	
HARALAMBIEVA_PBMC_TIV_AGE_50_74YO_CORRELATED_WITH_MEMORY_B_CELL_RESPONSE_3DY_NEGATIVE	HARALAMBIEVA_PBMC_TIV_AGE_50_74YO_CORRELATED_WITH_MEMORY_B_CELL_RESPONSE_3DY_NEGATIVE		15	0.23789889	0.67530125	0.8449304	0.9418274	1.0	7854	tags=40%, list=28%, signal=55%	
NAKAYA_PBMC_FLUAD_MALE_AGE_14_27YO_1D_POSTBOOST_VS_0D_PREIMM_MF59_ADJUVANTED_1DY_GENES_IN_BTM_M40_AND_M53_DN	NAKAYA_PBMC_FLUAD_MALE_AGE_14_27YO_1D_POSTBOOST_VS_0D_PREIMM_MF59_ADJUVANTED_1DY_GENES_IN_BTM_M40_AND_M53_DN		56	0.2802111	0.67480415	0.77307695	0.91937345	1.0	11321	tags=45%, list=40%, signal=74%	
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_18HR_TO_48HR_EARLY_DN	FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_18HR_TO_48HR_EARLY_DN		36	0.21781342	0.6503153	0.7917485	0.92303544	1.0	6290	tags=25%, list=22%, signal=32%	
SOBOLEV_T_CELL_PANDEMRIX_AGE_18_64YO_7DY_DN	SOBOLEV_T_CELL_PANDEMRIX_AGE_18_64YO_7DY_DN		21	0.211523	0.6469092	0.82778865	0.9051581	1.0	11321	tags=48%, list=40%, signal=79%	
KANNAN_BLOOD_2012_2013_TIV_AGE_65PLS_REVACCINATED_IN_6_9_MO_VS_REVACCINATED_IN_12_13_MO_UP	KANNAN_BLOOD_2012_2013_TIV_AGE_65PLS_REVACCINATED_IN_6_9_MO_VS_REVACCINATED_IN_12_13_MO_UP		202	0.13219196	0.6378919	0.9678068	0.89337105	1.0	10732	tags=35%, list=38%, signal=55%	
HOEK_MYELOID_DENDRITIC_CELL_2011_2012_TIV_ADULT_3DY_DN	HOEK_MYELOID_DENDRITIC_CELL_2011_2012_TIV_ADULT_3DY_DN		30	0.1711737	0.60071385	0.95573443	0.90748644	1.0	4585	tags=13%, list=16%, signal=16%	
THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_RESPONDERS_28DY_UP	THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_RESPONDERS_28DY_UP		431	0.15630446	0.54621786	0.8411405	0.9270531	1.0	4393	tags=16%, list=15%, signal=18%	
