NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
CTCCAAG_MIR432	CTCCAAG_MIR432		80	0.26076695	1.2553521	0.17037037	0.45856833	0.836	4191	tags=23%, list=15%, signal=26%	
CCTGTGA_MIR513	CCTGTGA_MIR513		119	0.25160122	1.247642	0.11909651	0.45511204	0.843	5249	tags=24%, list=18%, signal=29%	
CCTGAGT_MIR510	CCTGAGT_MIR510		42	0.31094387	1.247109	0.1590909	0.43666682	0.844	2211	tags=19%, list=8%, signal=21%	
CCTGCTG_MIR214	CCTGCTG_MIR214		231	0.23908308	1.2174121	0.16829745	0.4830985	0.862	4555	tags=21%, list=16%, signal=25%	
ATACCTC_MIR202	ATACCTC_MIR202		174	0.2768754	1.2169896	0.21471173	0.4651802	0.865	4914	tags=28%, list=17%, signal=33%	
AAAGGAT_MIR501	AAAGGAT_MIR501		119	0.26616803	1.185867	0.24371374	0.5183629	0.899	3188	tags=18%, list=11%, signal=20%	
CAGGTCC_MIR492	CAGGTCC_MIR492		59	0.2833553	1.1764745	0.23742455	0.51977247	0.903	6253	tags=36%, list=22%, signal=46%	
GGTGAAG_MIR412	GGTGAAG_MIR412		61	0.2952317	1.1665599	0.2691552	0.5258919	0.911	3953	tags=25%, list=14%, signal=29%	
CAGGGTC_MIR504	CAGGGTC_MIR504		83	0.2553162	1.1549326	0.19883041	0.5356443	0.924	4718	tags=24%, list=17%, signal=29%	
CAGCCTC_MIR4855P	CAGCCTC_MIR4855P		143	0.23345813	1.150443	0.23182711	0.5297181	0.928	5626	tags=25%, list=20%, signal=31%	
ACCAAAG_MIR9	ACCAAAG_MIR9		486	0.23559968	1.1493366	0.2777778	0.5155891	0.929	4877	tags=23%, list=17%, signal=27%	
AAGCCAT_MIR135A_MIR135B	AAGCCAT_MIR135A_MIR135B		325	0.21230301	1.1407052	0.251004	0.51881725	0.934	3903	tags=19%, list=14%, signal=22%	
CACTGCC_MIR34A_MIR34C_MIR449	CACTGCC_MIR34A_MIR34C_MIR449		271	0.2109891	1.1259092	0.25548902	0.53417146	0.942	2572	tags=13%, list=9%, signal=14%	
AGCGCTT_MIR518F_MIR518E_MIR518A	AGCGCTT_MIR518F_MIR518E_MIR518A		17	0.34409878	1.1127803	0.32251522	0.5476169	0.945	3900	tags=29%, list=14%, signal=34%	
GTAAACC_MIR2995P	GTAAACC_MIR2995P		47	0.27525923	1.0917759	0.346516	0.5823087	0.957	4081	tags=23%, list=14%, signal=27%	
AAAGGGA_MIR204_MIR211	AAAGGGA_MIR204_MIR211		217	0.22255312	1.0899339	0.33539096	0.5716616	0.958	3585	tags=16%, list=13%, signal=18%	
TGCACTG_MIR148A_MIR152_MIR148B	TGCACTG_MIR148A_MIR152_MIR148B		302	0.21867816	1.0880307	0.33932135	0.56052136	0.959	5038	tags=22%, list=18%, signal=27%	
AACTGGA_MIR145	AACTGGA_MIR145		225	0.2098076	1.0829893	0.36458334	0.5579178	0.96	4679	tags=20%, list=16%, signal=24%	
GGCCAGT_MIR193A_MIR193B	GGCCAGT_MIR193A_MIR193B		82	0.24535653	1.0805844	0.3473054	0.5486654	0.96	2989	tags=15%, list=11%, signal=16%	
GGCAGAC_MIR346	GGCAGAC_MIR346		41	0.26556674	1.061448	0.35234216	0.577114	0.969	5513	tags=29%, list=19%, signal=36%	
GCAAGAC_MIR431	GCAAGAC_MIR431		44	0.23972292	1.0495567	0.38385826	0.59110385	0.973	2028	tags=14%, list=7%, signal=15%	
ACTGCAG_MIR173P	ACTGCAG_MIR173P		106	0.25262845	1.0446427	0.43503937	0.5882987	0.975	4887	tags=24%, list=17%, signal=28%	
TGCACGA_MIR517A_MIR517C	TGCACGA_MIR517A_MIR517C		16	0.33343413	1.0293233	0.42276424	0.6115964	0.98	464	tags=13%, list=2%, signal=13%	
GGCAGCT_MIR22	GGCAGCT_MIR22		221	0.18800499	1.0126816	0.43460765	0.6346013	0.983	3881	tags=17%, list=14%, signal=20%	
GTGACTT_MIR224	GTGACTT_MIR224		149	0.23424217	1.0044625	0.4215501	0.63911605	0.983	5514	tags=26%, list=19%, signal=31%	
AATGTGA_MIR23A_MIR23B	AATGTGA_MIR23A_MIR23B		402	0.1909526	1.0003055	0.42773438	0.63498044	0.983	4880	tags=21%, list=17%, signal=25%	
TTTGCAC_MIR19A_MIR19B	TTTGCAC_MIR19A_MIR19B		496	0.20240653	0.98851067	0.4468504	0.64770055	0.983	2992	tags=14%, list=11%, signal=15%	
CCCAGAG_MIR326	CCCAGAG_MIR326		148	0.20827106	0.9854269	0.47843137	0.6418536	0.984	4352	tags=19%, list=15%, signal=22%	
CTATGCA_MIR153	CTATGCA_MIR153		210	0.19991644	0.9751254	0.5040486	0.6535431	0.986	4175	tags=18%, list=15%, signal=21%	
TTGCACT_MIR130A_MIR301_MIR130B	TTGCACT_MIR130A_MIR301_MIR130B		396	0.19908558	0.97162265	0.482	0.64776933	0.986	2992	tags=14%, list=11%, signal=16%	
GTGCCAA_MIR96	GTGCCAA_MIR96		291	0.20979042	0.96849346	0.4895238	0.64213854	0.986	6064	tags=28%, list=21%, signal=35%	
TTTGCAG_MIR518A2	TTTGCAG_MIR518A2		202	0.22320312	0.9587419	0.511811	0.65201104	0.988	5030	tags=24%, list=18%, signal=29%	
TGTATGA_MIR4853P	TGTATGA_MIR4853P		148	0.21099375	0.9419264	0.48418972	0.6792584	0.991	5814	tags=27%, list=20%, signal=34%	
ACAACTT_MIR382	ACAACTT_MIR382		68	0.2063693	0.9294711	0.5877551	0.6948251	0.993	3124	tags=12%, list=11%, signal=13%	
AGGGCCA_MIR328	AGGGCCA_MIR328		77	0.2090437	0.9150711	0.6187625	0.715465	0.994	4430	tags=23%, list=16%, signal=28%	
GACAATC_MIR219	GACAATC_MIR219		141	0.21065162	0.91422933	0.5508982	0.7050238	0.994	4421	tags=19%, list=16%, signal=23%	
GTTTGTT_MIR495	GTTTGTT_MIR495		237	0.17944737	0.91312486	0.5517928	0.69514364	0.994	4812	tags=19%, list=17%, signal=23%	
AGGGCAG_MIR18A	AGGGCAG_MIR18A		121	0.17796107	0.91144073	0.61445785	0.6870459	0.994	4644	tags=18%, list=16%, signal=22%	
TGGTGCT_MIR29A_MIR29B_MIR29C	TGGTGCT_MIR29A_MIR29B_MIR29C		499	0.1826123	0.9103015	0.6280488	0.6776815	0.994	4659	tags=19%, list=16%, signal=22%	
CTACCTC_LET7A_LET7B_LET7C_LET7D_LET7E_LET7F_MIR98_LET7G_LET7I	CTACCTC_LET7A_LET7B_LET7C_LET7D_LET7E_LET7F_MIR98_LET7G_LET7I		371	0.163951	0.90067667	0.6751968	0.6891682	0.995	5038	tags=19%, list=18%, signal=23%	
ACTTTAT_MIR1425P	ACTTTAT_MIR1425P		279	0.1926716	0.8970737	0.59	0.685193	0.995	4117	tags=19%, list=14%, signal=22%	
ACTACCT_MIR196A_MIR196B	ACTACCT_MIR196A_MIR196B		140	0.18936001	0.89575803	0.6137255	0.67673206	0.995	3912	tags=15%, list=14%, signal=17%	
CCAGGTT_MIR490	CCAGGTT_MIR490		62	0.19642237	0.89251655	0.63692945	0.6728429	0.995	4969	tags=23%, list=18%, signal=27%	
TATCTGG_MIR488	TATCTGG_MIR488		57	0.19709037	0.89242995	0.6122449	0.6624509	0.995	8222	tags=32%, list=29%, signal=44%	
CAGTGTT_MIR141_MIR200A	CAGTGTT_MIR141_MIR200A		296	0.2040789	0.892282	0.6012146	0.6524784	0.995	4494	tags=20%, list=16%, signal=24%	
GGTAACC_MIR4095P	GGTAACC_MIR4095P		30	0.2603935	0.87991226	0.6178862	0.6668895	0.996	2762	tags=17%, list=10%, signal=18%	
TGCACTT_MIR519C_MIR519B_MIR519A	TGCACTT_MIR519C_MIR519B_MIR519A		423	0.18095294	0.871641	0.61	0.67532885	0.997	4062	tags=17%, list=14%, signal=19%	
TACTTGA_MIR26A_MIR26B	TACTTGA_MIR26A_MIR26B		294	0.17677301	0.8589277	0.632	0.6909751	0.997	4448	tags=19%, list=16%, signal=22%	
GACAGGG_MIR339	GACAGGG_MIR339		64	0.1998899	0.8558279	0.7131313	0.6872121	0.997	3900	tags=16%, list=14%, signal=18%	
ACACTAC_MIR1423P	ACACTAC_MIR1423P		129	0.19137058	0.8379461	0.6191406	0.71251076	0.997	3585	tags=16%, list=13%, signal=19%	
GTACTGT_MIR101	GTACTGT_MIR101		245	0.18455271	0.82555723	0.62332696	0.7265384	0.997	4364	tags=16%, list=15%, signal=19%	
TCTATGA_MIR376A_MIR376B	TCTATGA_MIR376A_MIR376B		77	0.20069337	0.8226472	0.6495238	0.72235745	0.997	383	tags=4%, list=1%, signal=4%	
GAGCCAG_MIR149	GAGCCAG_MIR149		144	0.15810072	0.8103995	0.77867204	0.7346576	0.997	7012	tags=28%, list=25%, signal=37%	
CTTGTAT_MIR381	CTTGTAT_MIR381		198	0.1727113	0.8099423	0.68218625	0.72561556	0.997	3353	tags=13%, list=12%, signal=14%	
TGTGTGA_MIR377	TGTGTGA_MIR377		196	0.16991119	0.8064288	0.73	0.7221604	0.997	4919	tags=19%, list=17%, signal=23%	
TTGCCAA_MIR182	TTGCCAA_MIR182		317	0.17376626	0.79257023	0.6920078	0.7368643	0.997	3463	tags=14%, list=12%, signal=16%	
ATGTTTC_MIR494	ATGTTTC_MIR494		156	0.16731927	0.7708003	0.7720739	0.7666466	0.998	5436	tags=21%, list=19%, signal=25%	
CCCACAT_MIR2993P	CCCACAT_MIR2993P		53	0.17484833	0.7399618	0.9070248	0.80943054	0.999	4399	tags=17%, list=15%, signal=20%	
TAATGTG_MIR323	TAATGTG_MIR323		159	0.16479528	0.72758144	0.7876448	0.8189566	0.999	4872	tags=18%, list=17%, signal=22%	
GCTTGAA_MIR498	GCTTGAA_MIR498		107	0.1521972	0.6459317	0.90224034	0.91625917	0.999	4959	tags=16%, list=17%, signal=19%	
GCTGAGT_MIR5125P	GCTGAGT_MIR5125P		49	0.1616867	0.6420425	0.91463417	0.90914136	0.999	5924	tags=22%, list=21%, signal=28%	
