NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
MULLIGHAN_NPM1_SIGNATURE_3_DN	MULLIGHAN_NPM1_SIGNATURE_3_DN		150	0.45593938	2.1561334	0.0	0.0017203434	0.029	4559	tags=32%, list=16%, signal=38%	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN		192	0.5229063	2.1554651	0.0	0.0016977245	0.029	4443	tags=40%, list=16%, signal=47%	
RAMALHO_STEMNESS_DN	RAMALHO_STEMNESS_DN		71	0.5735514	2.1553323	0.0	0.0016429592	0.029	1312	tags=24%, list=5%, signal=25%	
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP	ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP		105	0.693949	2.1525404	0.0	0.001661419	0.03	3054	tags=48%, list=11%, signal=53%	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP		156	0.55666614	2.1490903	0.0	0.0016426423	0.03	4202	tags=40%, list=15%, signal=46%	
BOYLAN_MULTIPLE_MYELOMA_C_D_DN	BOYLAN_MULTIPLE_MYELOMA_C_D_DN		270	0.48069492	2.1484222	0.0	0.0016304025	0.03	2794	tags=29%, list=10%, signal=32%	
AMIT_SERUM_RESPONSE_40_MCF10A	AMIT_SERUM_RESPONSE_40_MCF10A		32	0.66993994	2.1483762	0.0	0.0015838196	0.03	1054	tags=31%, list=4%, signal=32%	
LIAN_LIPA_TARGETS_6M	LIAN_LIPA_TARGETS_6M		76	0.69848424	2.1452656	0.0	0.0017760033	0.033	1622	tags=42%, list=6%, signal=45%	
MCLACHLAN_DENTAL_CARIES_UP	MCLACHLAN_DENTAL_CARIES_UP		257	0.63443875	2.1444194	0.0	0.0017280033	0.033	2460	tags=36%, list=9%, signal=39%	
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP	ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP		133	0.6535172	2.1419902	0.0	0.0018090324	0.035	3073	tags=44%, list=11%, signal=49%	
SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP	SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP		157	0.6091818	2.137701	0.0	0.0018808253	0.036	3616	tags=44%, list=13%, signal=50%	
RUTELLA_RESPONSE_TO_HGF_DN	RUTELLA_RESPONSE_TO_HGF_DN		237	0.49935132	2.1355283	0.0	0.00190279	0.037	2986	tags=31%, list=11%, signal=34%	
BURTON_ADIPOGENESIS_PEAK_AT_2HR	BURTON_ADIPOGENESIS_PEAK_AT_2HR		45	0.6421712	2.130038	0.0	0.0019043537	0.038	822	tags=31%, list=3%, signal=32%	
DELYS_THYROID_CANCER_UP	DELYS_THYROID_CANCER_UP		426	0.48867965	2.1298494	0.0	0.0018884366	0.039	4452	tags=37%, list=16%, signal=44%	
LEONARD_HYPOXIA	LEONARD_HYPOXIA		39	0.64590734	2.1298428	0.0	0.0018445195	0.039	4640	tags=54%, list=16%, signal=64%	
DER_IFN_GAMMA_RESPONSE_UP	DER_IFN_GAMMA_RESPONSE_UP		70	0.62037283	2.1276114	0.0	0.0019060876	0.041	3228	tags=44%, list=11%, signal=50%	
CAIRO_LIVER_DEVELOPMENT_DN	CAIRO_LIVER_DEVELOPMENT_DN		205	0.47974917	2.1261213	0.0	0.0018917735	0.041	4670	tags=34%, list=16%, signal=41%	
GERY_CEBP_TARGETS	GERY_CEBP_TARGETS		124	0.5341468	2.123716	0.0	0.0019391478	0.042	4349	tags=35%, list=15%, signal=41%	
DER_IFN_BETA_RESPONSE_UP	DER_IFN_BETA_RESPONSE_UP		102	0.5299795	2.1217816	0.0	0.0019346855	0.043	3201	tags=31%, list=11%, signal=35%	
AMIT_EGF_RESPONSE_40_HELA	AMIT_EGF_RESPONSE_40_HELA		42	0.63283026	2.1213236	0.0	0.001917371	0.043	2077	tags=33%, list=7%, signal=36%	
DIAZ_CHRONIC_MYELOGENOUS_LEUKEMIA_DN	DIAZ_CHRONIC_MYELOGENOUS_LEUKEMIA_DN		103	0.6311605	2.11826	0.0	0.001982714	0.046	1769	tags=36%, list=6%, signal=38%	
STEARMAN_TUMOR_FIELD_EFFECT_UP	STEARMAN_TUMOR_FIELD_EFFECT_UP		35	0.7074246	2.1181684	0.0	0.001966819	0.046	1312	tags=37%, list=5%, signal=39%	
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_DN	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_DN		28	0.6891742	2.1159182	0.0	0.0020464933	0.049	1734	tags=39%, list=6%, signal=42%	
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN		142	0.52838576	2.1092827	0.0	0.0021334793	0.051	4143	tags=40%, list=15%, signal=47%	
RUTELLA_RESPONSE_TO_HGF_UP	RUTELLA_RESPONSE_TO_HGF_UP		415	0.44841644	2.1047974	0.0	0.0021649825	0.054	4670	tags=34%, list=16%, signal=40%	
LI_INDUCED_T_TO_NATURAL_KILLER_UP	LI_INDUCED_T_TO_NATURAL_KILLER_UP		313	0.49858758	2.103242	0.0	0.0021712256	0.054	4751	tags=39%, list=17%, signal=46%	
MILI_PSEUDOPODIA_CHEMOTAXIS_DN	MILI_PSEUDOPODIA_CHEMOTAXIS_DN		419	0.43001372	2.1010993	0.0	0.0022660783	0.057	4753	tags=32%, list=17%, signal=38%	
SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_UP	SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_UP		69	0.56699234	2.0988038	0.0	0.0022453195	0.057	2798	tags=28%, list=10%, signal=30%	
GERHOLD_ADIPOGENESIS_UP	GERHOLD_ADIPOGENESIS_UP		47	0.57993966	2.0986931	0.0020920502	0.002205928	0.057	3041	tags=34%, list=11%, signal=38%	
JACKSON_DNMT1_TARGETS_UP	JACKSON_DNMT1_TARGETS_UP		82	0.5058141	2.0976653	0.002008032	0.0022226563	0.058	3628	tags=32%, list=13%, signal=36%	
LEI_MYB_TARGETS	LEI_MYB_TARGETS		304	0.4776502	2.0953357	0.0	0.0022700941	0.061	4740	tags=35%, list=17%, signal=41%	
HUMMERICH_SKIN_CANCER_PROGRESSION_UP	HUMMERICH_SKIN_CANCER_PROGRESSION_UP		81	0.5264978	2.0877726	0.0	0.0026755233	0.07	3511	tags=35%, list=12%, signal=39%	
WANG_TARGETS_OF_MLL_CBP_FUSION_UP	WANG_TARGETS_OF_MLL_CBP_FUSION_UP		40	0.6170216	2.083648	0.0	0.0028231759	0.074	2827	tags=38%, list=10%, signal=42%	
MEBARKI_HCC_PROGENITOR_WNT_UP_CTNNB1_INDEPENDENT	MEBARKI_HCC_PROGENITOR_WNT_UP_CTNNB1_INDEPENDENT		22	0.63962394	2.0822723	0.0	0.0027776407	0.074	3567	tags=50%, list=13%, signal=57%	
BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS	BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS		28	0.83527166	2.0822463	0.0	0.0027335512	0.074	1515	tags=57%, list=5%, signal=60%	
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_LARGE_VS_TINY_DN	LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_LARGE_VS_TINY_DN		42	0.51662576	2.0807495	0.0	0.0027793695	0.075	3159	tags=33%, list=11%, signal=37%	
WIELAND_UP_BY_HBV_INFECTION	WIELAND_UP_BY_HBV_INFECTION		103	0.66302305	2.079833	0.0	0.002754886	0.075	2648	tags=40%, list=9%, signal=44%	
RICKMAN_METASTASIS_DN	RICKMAN_METASTASIS_DN		250	0.47542608	2.0785496	0.0	0.002813173	0.077	5781	tags=41%, list=20%, signal=51%	
MCBRYAN_PUBERTAL_TGFB1_TARGETS_DN	MCBRYAN_PUBERTAL_TGFB1_TARGETS_DN		59	0.543357	2.078175	0.0	0.0027956548	0.077	1882	tags=25%, list=7%, signal=27%	
SHIN_B_CELL_LYMPHOMA_CLUSTER_8	SHIN_B_CELL_LYMPHOMA_CLUSTER_8		37	0.5531826	2.0766613	0.0	0.0028994218	0.079	3068	tags=35%, list=11%, signal=39%	
CASORELLI_APL_SECONDARY_VS_DE_NOVO_UP	CASORELLI_APL_SECONDARY_VS_DE_NOVO_UP		39	0.6800936	2.0751753	0.0	0.0029856616	0.081	5384	tags=62%, list=19%, signal=76%	
DAUER_STAT3_TARGETS_UP	DAUER_STAT3_TARGETS_UP		43	0.57149404	2.0743535	0.0	0.0029593636	0.081	2037	tags=30%, list=7%, signal=33%	
BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_UP	BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_UP		196	0.5707689	2.073877	0.0	0.0029313748	0.081	3201	tags=35%, list=11%, signal=39%	
GEISS_RESPONSE_TO_DSRNA_UP	GEISS_RESPONSE_TO_DSRNA_UP		39	0.61174744	2.0725372	0.0	0.0029186585	0.081	3149	tags=38%, list=11%, signal=43%	
MULLIGHAN_MLL_SIGNATURE_2_UP	MULLIGHAN_MLL_SIGNATURE_2_UP		417	0.48619857	2.072524	0.002079002	0.002878677	0.081	5262	tags=39%, list=19%, signal=47%	
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP		178	0.47450516	2.0713093	0.0	0.0028918006	0.081	3376	tags=33%, list=12%, signal=37%	
YAGI_AML_RELAPSE_PROGNOSIS	YAGI_AML_RELAPSE_PROGNOSIS		34	0.68818206	2.0691924	0.0	0.0029455246	0.084	5895	tags=62%, list=21%, signal=78%	
KIM_GLIS2_TARGETS_UP	KIM_GLIS2_TARGETS_UP		84	0.5514043	2.0679371	0.0	0.0029924344	0.086	2447	tags=31%, list=9%, signal=34%	
HELLER_SILENCED_BY_METHYLATION_UP	HELLER_SILENCED_BY_METHYLATION_UP		260	0.4934013	2.0672789	0.0	0.003003276	0.086	4751	tags=38%, list=17%, signal=46%	
QI_HYPOXIA	QI_HYPOXIA		127	0.48603037	2.067161	0.0	0.0029647723	0.086	4459	tags=35%, list=16%, signal=41%	
SWEET_LUNG_CANCER_KRAS_UP	SWEET_LUNG_CANCER_KRAS_UP		446	0.459422	2.0601907	0.0	0.003361474	0.094	5766	tags=39%, list=20%, signal=48%	
ROSS_AML_WITH_CBFB_MYH11_FUSION	ROSS_AML_WITH_CBFB_MYH11_FUSION		52	0.71957123	2.0566778	0.0020325202	0.0035610606	0.1	1743	tags=46%, list=6%, signal=49%	
VALK_AML_WITH_CEBPA	VALK_AML_WITH_CEBPA		37	0.6471393	2.0549097	0.0019455253	0.0037746998	0.107	3339	tags=46%, list=12%, signal=52%	
SANSOM_APC_TARGETS_DN	SANSOM_APC_TARGETS_DN		345	0.43438223	2.0542126	0.0	0.0037286668	0.107	4401	tags=31%, list=15%, signal=36%	
BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_UP	BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_UP		130	0.5171992	2.05007	0.0	0.0038125552	0.109	3645	tags=32%, list=13%, signal=37%	
ZHU_CMV_24_HR_UP	ZHU_CMV_24_HR_UP		82	0.51803344	2.0478501	0.0021413276	0.00397449	0.115	3673	tags=38%, list=13%, signal=43%	
DASU_IL6_SIGNALING_UP	DASU_IL6_SIGNALING_UP		59	0.6152893	2.047376	0.0021276595	0.0040008943	0.116	5405	tags=51%, list=19%, signal=63%	
CROONQUIST_STROMAL_STIMULATION_UP	CROONQUIST_STROMAL_STIMULATION_UP		54	0.5801896	2.0452802	0.0	0.0040433183	0.117	3903	tags=43%, list=14%, signal=49%	
BOYLAN_MULTIPLE_MYELOMA_PCA1_UP	BOYLAN_MULTIPLE_MYELOMA_PCA1_UP		118	0.5224499	2.0451205	0.0	0.003996843	0.117	4903	tags=40%, list=17%, signal=48%	
MCDOWELL_ACUTE_LUNG_INJURY_UP	MCDOWELL_ACUTE_LUNG_INJURY_UP		43	0.6134744	2.045102	0.0	0.0039514243	0.117	3673	tags=40%, list=13%, signal=45%	
MANNE_COVID19_COMBINED_COHORT_VS_HEALTHY_DONOR_PLATELETS_UP	MANNE_COVID19_COMBINED_COHORT_VS_HEALTHY_DONOR_PLATELETS_UP		178	0.61520237	2.0428212	0.0	0.0039922427	0.119	3694	tags=41%, list=13%, signal=47%	
UZONYI_RESPONSE_TO_LEUKOTRIENE_AND_THROMBIN	UZONYI_RESPONSE_TO_LEUKOTRIENE_AND_THROMBIN		36	0.65327424	2.0418184	0.0021276595	0.0040603876	0.122	1054	tags=33%, list=4%, signal=35%	
BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP	BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP		272	0.50066215	2.041435	0.0	0.004015768	0.122	3532	tags=32%, list=12%, signal=36%	
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_DN	SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_DN		134	0.47319058	2.0406919	0.0020449897	0.0039721187	0.122	3957	tags=32%, list=14%, signal=37%	
ROSS_AML_WITH_AML1_ETO_FUSION	ROSS_AML_WITH_AML1_ETO_FUSION		77	0.4637315	2.0396833	0.0	0.0039670737	0.122	3430	tags=31%, list=12%, signal=35%	
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE	SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE		81	0.48659647	2.0390599	0.002118644	0.003964046	0.122	5160	tags=42%, list=18%, signal=51%	
THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_UP	THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_UP		74	0.52922434	2.0377057	0.0020703934	0.004015831	0.124	6425	tags=47%, list=23%, signal=61%	
MULLIGHAN_MLL_SIGNATURE_1_UP	MULLIGHAN_MLL_SIGNATURE_1_UP		377	0.4802289	2.0368412	0.0	0.004045152	0.125	4767	tags=35%, list=17%, signal=42%	
XIE_ST_HSC_S1PR3_OE_UP	XIE_ST_HSC_S1PR3_OE_UP		185	0.4669878	2.036247	0.0	0.004052751	0.126	3679	tags=31%, list=13%, signal=36%	
KRASNOSELSKAYA_ILF3_TARGETS_UP	KRASNOSELSKAYA_ILF3_TARGETS_UP		36	0.6385678	2.0360136	0.0020661156	0.0040539047	0.127	3389	tags=44%, list=12%, signal=50%	
DER_IFN_ALPHA_RESPONSE_UP	DER_IFN_ALPHA_RESPONSE_UP		73	0.5660973	2.0359077	0.0021505377	0.004012956	0.127	3228	tags=36%, list=11%, signal=40%	
ZHANG_TARGETS_OF_EWSR1_FLI1_FUSION	ZHANG_TARGETS_OF_EWSR1_FLI1_FUSION		85	0.48410654	2.0357132	0.0	0.0039728265	0.127	4459	tags=35%, list=16%, signal=42%	
GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_DN	GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_DN		26	0.6509078	2.034673	0.0	0.004016286	0.131	3679	tags=46%, list=13%, signal=53%	
ZHANG_BREAST_CANCER_PROGENITORS_DN	ZHANG_BREAST_CANCER_PROGENITORS_DN		136	0.4160478	2.0343232	0.0	0.0039898898	0.132	3654	tags=29%, list=13%, signal=33%	
VALK_AML_CLUSTER_5	VALK_AML_CLUSTER_5		32	0.8639983	2.032203	0.0	0.004060852	0.133	1378	tags=69%, list=5%, signal=72%	
ZHENG_IL22_SIGNALING_UP	ZHENG_IL22_SIGNALING_UP		52	0.5733566	2.030612	0.002020202	0.004127462	0.136	3979	tags=46%, list=14%, signal=54%	
FALVELLA_SMOKERS_WITH_LUNG_CANCER	FALVELLA_SMOKERS_WITH_LUNG_CANCER		74	0.46701708	2.021673	0.0020661156	0.0047228527	0.152	4309	tags=32%, list=15%, signal=38%	
TSUNODA_CISPLATIN_RESISTANCE_DN	TSUNODA_CISPLATIN_RESISTANCE_DN		47	0.581986	2.0172055	0.0	0.0050458265	0.16	2629	tags=38%, list=9%, signal=42%	
POOLA_INVASIVE_BREAST_CANCER_UP	POOLA_INVASIVE_BREAST_CANCER_UP		283	0.45015383	2.0168796	0.0	0.0050211675	0.161	2275	tags=23%, list=8%, signal=25%	
SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_POST_TREATMENT_UP	SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_POST_TREATMENT_UP		26	0.81388867	2.0148888	0.0	0.005106931	0.162	2176	tags=65%, list=8%, signal=71%	
APPEL_IMATINIB_RESPONSE	APPEL_IMATINIB_RESPONSE		33	0.72653073	2.0119286	0.0	0.0053001	0.164	3630	tags=55%, list=13%, signal=62%	
ELVIDGE_HIF1A_AND_HIF2A_TARGETS_DN	ELVIDGE_HIF1A_AND_HIF2A_TARGETS_DN		103	0.47138137	2.011909	0.0	0.005251917	0.164	4977	tags=37%, list=18%, signal=45%	
MCBRYAN_PUBERTAL_BREAST_6_7WK_DN	MCBRYAN_PUBERTAL_BREAST_6_7WK_DN		73	0.5023378	2.0106025	0.0019762847	0.005328154	0.166	4107	tags=38%, list=14%, signal=45%	
SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE		101	0.4558565	2.0096726	0.0	0.0052900035	0.166	3761	tags=32%, list=13%, signal=36%	
LIAN_LIPA_TARGETS_3M	LIAN_LIPA_TARGETS_3M		61	0.72775465	2.008983	0.0021008404	0.005292534	0.167	1622	tags=49%, list=6%, signal=52%	
MANNE_COVID19_NONICU_VS_HEALTHY_DONOR_PLATELETS_UP	MANNE_COVID19_NONICU_VS_HEALTHY_DONOR_PLATELETS_UP		142	0.6270005	2.0079248	0.002	0.0053399745	0.17	3530	tags=43%, list=12%, signal=49%	
ZHANG_ANTIVIRAL_RESPONSE_TO_RIBAVIRIN_UP	ZHANG_ANTIVIRAL_RESPONSE_TO_RIBAVIRIN_UP		26	0.5883265	2.0069864	0.0	0.005348555	0.171	1511	tags=27%, list=5%, signal=28%	
TAVOR_CEBPA_TARGETS_UP	TAVOR_CEBPA_TARGETS_UP		51	0.60788876	2.0047565	0.0	0.0054694717	0.176	2037	tags=33%, list=7%, signal=36%	
ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_UP	ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_UP		215	0.4339024	2.0040443	0.0	0.0054910854	0.179	4010	tags=29%, list=14%, signal=34%	
HINATA_NFKB_TARGETS_KERATINOCYTE_UP	HINATA_NFKB_TARGETS_KERATINOCYTE_UP		81	0.5287633	2.003666	0.0020283975	0.0054734736	0.18	2680	tags=33%, list=9%, signal=37%	
FOSTER_TOLERANT_MACROPHAGE_UP	FOSTER_TOLERANT_MACROPHAGE_UP		161	0.44905442	2.003508	0.0	0.005427478	0.18	2832	tags=27%, list=10%, signal=29%	
ROSS_AML_WITH_MLL_FUSIONS	ROSS_AML_WITH_MLL_FUSIONS		75	0.55755484	2.0033643	0.0	0.005382249	0.18	4087	tags=43%, list=14%, signal=50%	
BROWNE_HCMV_INFECTION_30MIN_UP	BROWNE_HCMV_INFECTION_30MIN_UP		47	0.53917575	2.0014567	0.0	0.0055495836	0.187	4755	tags=38%, list=17%, signal=46%	
LEE_LIVER_CANCER_MYC_E2F1_UP	LEE_LIVER_CANCER_MYC_E2F1_UP		51	0.56758314	2.0011816	0.0020703934	0.0055224183	0.188	4774	tags=43%, list=17%, signal=52%	
SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_DN	SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_DN		30	0.56134844	2.001019	0.0019607844	0.0054775206	0.188	2671	tags=37%, list=9%, signal=40%	
DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_UP	DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_UP		75	0.5058898	1.9995557	0.00203666	0.0055796453	0.188	4288	tags=37%, list=15%, signal=44%	
STEGER_ADIPOGENESIS_UP	STEGER_ADIPOGENESIS_UP		19	0.71645117	1.9965621	0.001980198	0.0058136783	0.195	3544	tags=53%, list=12%, signal=60%	
