NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
MIR760	MIR760		128	0.30654454	1.4837168	0.02734375	0.41575256	0.961	6262	tags=30%, list=22%, signal=39%	
MIR4725_3P	MIR4725_3P		267	0.2882011	1.4788808	0.015717093	0.4248594	0.964	4882	tags=25%, list=17%, signal=30%	
MIR3187_5P	MIR3187_5P		109	0.29163948	1.4729153	0.028957529	0.4376121	0.97	3188	tags=19%, list=11%, signal=22%	
MIR924	MIR924		50	0.35315704	1.4715207	0.048449613	0.43496066	0.972	5638	tags=30%, list=20%, signal=37%	
MIR1294	MIR1294		153	0.28375638	1.4675351	0.0056179776	0.44079214	0.973	4146	tags=22%, list=15%, signal=26%	
MIR5008_5P	MIR5008_5P		82	0.333831	1.4663548	0.04743083	0.43720177	0.974	2732	tags=18%, list=10%, signal=20%	
MIR3150A_3P	MIR3150A_3P		96	0.3239891	1.4644675	0.013358778	0.43601778	0.977	3714	tags=19%, list=13%, signal=21%	
MIR6780B_5P	MIR6780B_5P		267	0.2846179	1.4642416	0.015655577	0.42932206	0.977	4882	tags=25%, list=17%, signal=30%	
MIR6798_5P	MIR6798_5P		41	0.37723824	1.4634352	0.023952097	0.42485142	0.979	5704	tags=39%, list=20%, signal=49%	
MIR6870_5P	MIR6870_5P		203	0.2983161	1.4633496	0.01775148	0.41807684	0.979	4414	tags=26%, list=16%, signal=30%	
MIR4633_3P_MIR6500_5P	MIR4633_3P_MIR6500_5P		36	0.37870476	1.4578735	0.055776894	0.4299335	0.982	2400	tags=28%, list=8%, signal=30%	
MIR619_5P	MIR619_5P		137	0.28921175	1.4576342	0.00814664	0.4237607	0.982	3362	tags=20%, list=12%, signal=23%	
MIR2467_5P	MIR2467_5P		104	0.31209865	1.4498634	0.043396227	0.44258168	0.985	3935	tags=25%, list=14%, signal=29%	
MIR3194_3P	MIR3194_3P		91	0.3115331	1.4496052	0.019011406	0.43631506	0.985	2165	tags=18%, list=8%, signal=19%	
MIR11399	MIR11399		73	0.3338288	1.4445184	0.0327553	0.44710955	0.985	3093	tags=19%, list=11%, signal=21%	
MIR6763_5P	MIR6763_5P		104	0.32047382	1.4426264	0.022900764	0.4469633	0.986	2646	tags=16%, list=9%, signal=18%	
MIR92A_2_5P	MIR92A_2_5P		204	0.29450813	1.4401515	0.038314175	0.44852895	0.987	5865	tags=30%, list=21%, signal=37%	
MIR1233_5P	MIR1233_5P		96	0.3275637	1.4398876	0.052738335	0.44274768	0.987	4220	tags=26%, list=15%, signal=30%	
MIR6862_3P	MIR6862_3P		27	0.40129656	1.433162	0.068359375	0.45895645	0.987	2858	tags=22%, list=10%, signal=25%	
MIR1207_5P	MIR1207_5P		312	0.28989363	1.4279763	0.05513308	0.47102037	0.989	4847	tags=25%, list=17%, signal=30%	
MIR4312	MIR4312		46	0.3510029	1.4276162	0.032258064	0.46599865	0.989	2187	tags=24%, list=8%, signal=26%	
MIR4690_3P	MIR4690_3P		68	0.3270625	1.4268243	0.05620155	0.46227437	0.989	2782	tags=24%, list=10%, signal=26%	
MIR6841_5P	MIR6841_5P		35	0.3644754	1.4229572	0.043052837	0.4694855	0.99	1552	tags=14%, list=5%, signal=15%	
MIR4755_3P	MIR4755_3P		142	0.29379466	1.4214164	0.03809524	0.46851894	0.99	3980	tags=22%, list=14%, signal=25%	
MIR3202	MIR3202		238	0.26364395	1.4209572	0.011299435	0.46385542	0.99	4160	tags=22%, list=15%, signal=25%	
MIR383_5P	MIR383_5P		76	0.32813242	1.4192058	0.03954802	0.46330535	0.99	2795	tags=22%, list=10%, signal=25%	
MIR762	MIR762		168	0.3124857	1.4180343	0.0625	0.46124405	0.99	3818	tags=24%, list=13%, signal=28%	
MIR3663_3P	MIR3663_3P		141	0.28470665	1.4164605	0.0331384	0.46131164	0.99	3849	tags=24%, list=14%, signal=28%	
MIR6515_5P	MIR6515_5P		88	0.31616712	1.4145737	0.040515654	0.46211556	0.991	2253	tags=18%, list=8%, signal=20%	
MIR6889_3P	MIR6889_3P		104	0.2833076	1.4132118	0.027888447	0.46092808	0.991	4517	tags=20%, list=16%, signal=24%	
MIR6885_5P	MIR6885_5P		47	0.37072664	1.4128559	0.11264822	0.45646265	0.991	5942	tags=36%, list=21%, signal=46%	
MIR3192_5P	MIR3192_5P		154	0.29623887	1.41236	0.0	0.45280647	0.991	5436	tags=29%, list=19%, signal=35%	
MIR6852_5P	MIR6852_5P		180	0.27222136	1.4118854	0.02892562	0.44908744	0.991	6271	tags=29%, list=22%, signal=37%	
MIR3150B_3P	MIR3150B_3P		144	0.26839072	1.4080858	0.017175572	0.45661145	0.991	4409	tags=20%, list=16%, signal=24%	
MIR1285_3P	MIR1285_3P		152	0.2764453	1.4064724	0.049701788	0.4570594	0.992	3346	tags=18%, list=12%, signal=21%	
MIR493_3P	MIR493_3P		65	0.3254588	1.4047838	0.05970149	0.45732436	0.992	4181	tags=23%, list=15%, signal=27%	
MIR4733_3P	MIR4733_3P		67	0.32085174	1.4044387	0.07961165	0.45330822	0.992	4460	tags=25%, list=16%, signal=30%	
MIR5189_5P	MIR5189_5P		140	0.2750199	1.4005529	0.053254437	0.46092436	0.992	2404	tags=16%, list=8%, signal=17%	
MIR6769A_5P	MIR6769A_5P		46	0.37815616	1.399279	0.06727273	0.46006912	0.992	4687	tags=30%, list=17%, signal=36%	
MIR3175	MIR3175		170	0.27910522	1.3989556	0.01459854	0.45590925	0.992	5340	tags=24%, list=19%, signal=30%	
MIR874_5P	MIR874_5P		58	0.31425807	1.3981605	0.072	0.453629	0.992	4948	tags=28%, list=17%, signal=33%	
MIR5702	MIR5702		71	0.33438125	1.3973993	0.05576923	0.45090848	0.992	4786	tags=34%, list=17%, signal=41%	
MIR5001_5P	MIR5001_5P		162	0.31188318	1.3961875	0.07739308	0.4498561	0.992	3818	tags=25%, list=13%, signal=28%	
MIR4308	MIR4308		136	0.27717543	1.3958204	0.047709923	0.446284	0.992	4651	tags=22%, list=16%, signal=26%	
MIR3155A_MIR3155B	MIR3155A_MIR3155B		76	0.31704733	1.3954734	0.026266417	0.4426721	0.992	4026	tags=29%, list=14%, signal=34%	
MIR5685	MIR5685		70	0.31906092	1.3939443	0.06990291	0.44314542	0.992	2782	tags=23%, list=10%, signal=25%	
MIR3677_5P	MIR3677_5P		26	0.3764937	1.3918372	0.068359375	0.44516212	0.992	2474	tags=19%, list=9%, signal=21%	
MIR2117	MIR2117		121	0.29270193	1.3915888	0.026717557	0.44154078	0.992	2382	tags=18%, list=8%, signal=20%	
MIR627_5P	MIR627_5P		39	0.34571692	1.3908362	0.0707457	0.4394185	0.992	4488	tags=28%, list=16%, signal=33%	
MIR4784	MIR4784		146	0.26907617	1.3896154	0.017208412	0.4388034	0.992	4409	tags=21%, list=16%, signal=24%	
MIR6783_3P	MIR6783_3P		202	0.26610506	1.3895383	0.022222223	0.43466178	0.992	4081	tags=22%, list=14%, signal=25%	
MIR4640_5P	MIR4640_5P		126	0.27700377	1.3892037	0.03353057	0.43155402	0.993	4878	tags=29%, list=17%, signal=34%	
MIR4271	MIR4271		203	0.2813226	1.3861746	0.03359684	0.4364082	0.993	4786	tags=26%, list=17%, signal=31%	
MIR6780A_5P	MIR6780A_5P		220	0.24864334	1.3839387	0.003968254	0.43919015	0.994	2741	tags=14%, list=10%, signal=15%	
MIR4723_5P	MIR4723_5P		197	0.2846833	1.383548	0.048	0.4361365	0.994	4414	tags=24%, list=16%, signal=28%	
MIR7111_5P	MIR7111_5P		192	0.27852434	1.3814551	0.049603175	0.43879423	0.995	4414	tags=24%, list=16%, signal=29%	
MIR6804_5P	MIR6804_5P		68	0.31603485	1.3803811	0.058232933	0.43814352	0.995	3964	tags=21%, list=14%, signal=24%	
MIR6882_3P	MIR6882_3P		107	0.28529358	1.3802679	0.045009784	0.43451384	0.995	4651	tags=25%, list=16%, signal=30%	
MIR876_3P	MIR876_3P		78	0.30126703	1.3794978	0.07272727	0.4327497	0.995	2832	tags=18%, list=10%, signal=20%	
MIR1343_3P	MIR1343_3P		156	0.2803377	1.3778522	0.057613168	0.43388546	0.995	4081	tags=24%, list=14%, signal=28%	
MIR550A_3_5P_MIR550A_5P	MIR550A_3_5P_MIR550A_5P		68	0.30528694	1.3751668	0.04054054	0.4380959	0.995	4119	tags=25%, list=15%, signal=29%	
MIR3620_5P	MIR3620_5P		48	0.32053947	1.3735611	0.04263566	0.43885857	0.995	2611	tags=21%, list=9%, signal=23%	
MIR1271_3P	MIR1271_3P		67	0.3053355	1.3714921	0.040384617	0.44110683	0.995	4119	tags=25%, list=15%, signal=30%	
MIR486_3P	MIR486_3P		165	0.29962105	1.3666935	0.08901515	0.4522351	0.996	4192	tags=24%, list=15%, signal=28%	
MIR2681_5P	MIR2681_5P		153	0.30931625	1.3632666	0.09073359	0.45811617	0.996	2472	tags=16%, list=9%, signal=17%	
MIR7703	MIR7703		106	0.2657247	1.3612643	0.019723866	0.46013185	0.996	4349	tags=23%, list=15%, signal=27%	
MIR6849_3P	MIR6849_3P		77	0.31182936	1.3609891	0.109561756	0.45715302	0.996	4218	tags=25%, list=15%, signal=29%	
MIR1913	MIR1913		142	0.28736553	1.3589064	0.104961835	0.45939946	0.996	2669	tags=18%, list=9%, signal=19%	
MIR185_3P	MIR185_3P		143	0.28354335	1.3587506	0.05576923	0.4560912	0.996	4651	tags=25%, list=16%, signal=30%	
MIR4722_5P	MIR4722_5P		126	0.29076156	1.3571107	0.1262525	0.45703152	0.997	3810	tags=24%, list=13%, signal=27%	
MIR1255A_MIR1255B_5P	MIR1255A_MIR1255B_5P		67	0.2928802	1.3528148	0.06311637	0.46618143	0.998	3804	tags=22%, list=13%, signal=26%	
MIR3179	MIR3179		123	0.27312565	1.3482388	0.06521739	0.47678372	0.998	4119	tags=24%, list=15%, signal=28%	
MIR1911_5P	MIR1911_5P		25	0.40206197	1.3430873	0.12138728	0.4883911	0.998	4500	tags=32%, list=16%, signal=38%	
MIR1245B_5P	MIR1245B_5P		60	0.29804492	1.341968	0.047348484	0.48790413	0.998	3911	tags=25%, list=14%, signal=29%	
MIR3618	MIR3618		97	0.33274123	1.3418	0.1255144	0.4846102	0.998	4163	tags=26%, list=15%, signal=30%	
MIR6892_3P	MIR6892_3P		93	0.29742244	1.3396696	0.059880238	0.48709854	0.998	2633	tags=18%, list=9%, signal=20%	
MIR484	MIR484		85	0.29499662	1.3379062	0.06403013	0.48892394	0.998	4026	tags=27%, list=14%, signal=31%	
MIR5698	MIR5698		190	0.27314237	1.337468	0.059063137	0.4865706	0.998	4414	tags=24%, list=16%, signal=28%	
MIR6748_3P	MIR6748_3P		76	0.2685094	1.3342012	0.077067666	0.49315348	0.998	3722	tags=20%, list=13%, signal=23%	
MIR4283	MIR4283		200	0.2866163	1.3339744	0.096837945	0.49014205	0.998	6361	tags=32%, list=22%, signal=40%	
MIR508_5P	MIR508_5P		95	0.2745464	1.3335607	0.0499002	0.4877465	0.998	2431	tags=14%, list=9%, signal=15%	
MIR6134	MIR6134		128	0.29515687	1.3311558	0.106	0.4915465	0.998	4539	tags=25%, list=16%, signal=30%	
MIR6506_5P	MIR6506_5P		99	0.2834899	1.3303761	0.06916996	0.4901401	0.998	3362	tags=21%, list=12%, signal=24%	
MIR6836_5P	MIR6836_5P		117	0.27812296	1.3283453	0.08267716	0.49280813	0.998	4675	tags=24%, list=16%, signal=29%	
MIR4268	MIR4268		57	0.31818482	1.3275764	0.07936508	0.49170923	0.999	3810	tags=25%, list=13%, signal=28%	
MIR4692	MIR4692		219	0.26832867	1.3256209	0.088757396	0.4939796	0.999	4746	tags=25%, list=17%, signal=29%	
MIR4474_3P	MIR4474_3P		81	0.28526664	1.3244652	0.08300395	0.49376768	0.999	4729	tags=23%, list=17%, signal=28%	
MIR3191_3P	MIR3191_3P		21	0.4353615	1.3235316	0.109561756	0.49328762	0.999	2689	tags=29%, list=9%, signal=32%	
MIR4687_3P	MIR4687_3P		84	0.29250315	1.3222361	0.07977737	0.4937951	0.999	3736	tags=20%, list=13%, signal=23%	
MIR133A_3P_MIR133B	MIR133A_3P_MIR133B		228	0.2843098	1.3212332	0.16153847	0.49349543	0.999	5294	tags=28%, list=19%, signal=34%	
MIR6132	MIR6132		121	0.27809438	1.3209978	0.07554672	0.49072644	0.999	4675	tags=24%, list=16%, signal=29%	
MIR6747_3P	MIR6747_3P		114	0.28051907	1.3200883	0.10240964	0.48992813	0.999	4926	tags=25%, list=17%, signal=31%	
MIR6069	MIR6069		26	0.3681933	1.3186526	0.13061224	0.49082434	0.999	1342	tags=19%, list=5%, signal=20%	
MIR6751_5P	MIR6751_5P		64	0.29905903	1.317423	0.07869482	0.49114016	0.999	2693	tags=20%, list=9%, signal=22%	
MIR4433A_3P	MIR4433A_3P		55	0.30888078	1.308759	0.09765625	0.51445913	0.999	771	tags=9%, list=3%, signal=9%	
MIR6752_3P	MIR6752_3P		138	0.3091758	1.3080349	0.16463415	0.51332325	0.999	4970	tags=28%, list=18%, signal=34%	
MIR6825_5P	MIR6825_5P		396	0.24367839	1.3075398	0.06666667	0.51126105	0.999	4460	tags=20%, list=16%, signal=24%	
MIR1972	MIR1972		98	0.26475146	1.3058563	0.1	0.51325864	0.999	2750	tags=15%, list=10%, signal=17%	
MIR4516	MIR4516		300	0.2544003	1.3024459	0.078125	0.52056855	0.999	4218	tags=21%, list=15%, signal=24%	
MIR4779	MIR4779		130	0.27486953	1.3011694	0.09218437	0.5213343	0.999	4018	tags=22%, list=14%, signal=26%	
MIR6778_3P	MIR6778_3P		216	0.25088206	1.2955261	0.085436895	0.53532064	0.999	3334	tags=17%, list=12%, signal=19%	
MIR3661	MIR3661		68	0.33064094	1.2955197	0.15241636	0.53181505	0.999	4664	tags=29%, list=16%, signal=35%	
MIR5703	MIR5703		168	0.26960617	1.2945684	0.106	0.5314809	0.999	3908	tags=20%, list=14%, signal=23%	
MIR4650_5P	MIR4650_5P		73	0.30010346	1.2942411	0.118	0.5290401	0.999	2025	tags=16%, list=7%, signal=18%	
MIR4726_5P	MIR4726_5P		94	0.27156302	1.2936474	0.08560311	0.52740073	0.999	1933	tags=18%, list=7%, signal=19%	
MIR8055	MIR8055		69	0.28914547	1.2920322	0.109433964	0.5288712	0.999	3264	tags=20%, list=11%, signal=23%	
MIR3142	MIR3142		56	0.28332388	1.2910581	0.07869482	0.52862483	0.999	3881	tags=23%, list=14%, signal=27%	
MIR5196_5P	MIR5196_5P		271	0.23736584	1.2906095	0.088974856	0.52673876	0.999	2923	tags=16%, list=10%, signal=18%	
MIR6856_5P	MIR6856_5P		102	0.26503122	1.2900926	0.0627451	0.5249446	0.999	3816	tags=22%, list=13%, signal=25%	
MIR4664_5P	MIR4664_5P		78	0.306355	1.2878664	0.14484127	0.52876157	0.999	2569	tags=19%, list=9%, signal=21%	
MIR125A_5P	MIR125A_5P		306	0.24293888	1.2855282	0.10597303	0.5328631	0.999	4577	tags=24%, list=16%, signal=28%	
MIR4434	MIR4434		167	0.26725107	1.2830529	0.11022044	0.5373648	0.999	4161	tags=21%, list=15%, signal=24%	
MIR3612	MIR3612		111	0.26837742	1.2820752	0.09356725	0.5370947	0.999	962	tags=10%, list=3%, signal=10%	
MIR610	MIR610		82	0.279982	1.2820042	0.11309524	0.53404474	0.999	3964	tags=22%, list=14%, signal=25%	
MIR608	MIR608		197	0.24888262	1.2817065	0.08946322	0.5317476	0.999	5782	tags=30%, list=20%, signal=38%	
MIR125B_5P	MIR125B_5P		304	0.24183717	1.2790954	0.11003861	0.5366352	0.999	4577	tags=24%, list=16%, signal=28%	
MIR5787	MIR5787		234	0.25598112	1.2780665	0.09552845	0.536612	0.999	4664	tags=23%, list=16%, signal=27%	
MIR339_5P	MIR339_5P		68	0.29026282	1.2779607	0.12662943	0.5337356	0.999	2743	tags=18%, list=10%, signal=19%	
MIR6867_3P	MIR6867_3P		113	0.2619867	1.2777756	0.09475806	0.5311135	0.999	1525	tags=12%, list=5%, signal=13%	
MIR211_3P	MIR211_3P		80	0.2654265	1.2774297	0.096958175	0.52900195	0.999	2472	tags=14%, list=9%, signal=15%	
MIR4530	MIR4530		138	0.24691227	1.2764755	0.10925926	0.5287792	1.0	4460	tags=18%, list=16%, signal=21%	
MIR3147	MIR3147		33	0.37834677	1.2759323	0.16498993	0.52739644	1.0	1785	tags=21%, list=6%, signal=23%	
MIR3157_5P	MIR3157_5P		101	0.28512087	1.2755305	0.13346614	0.52561283	1.0	2902	tags=16%, list=10%, signal=18%	
MIR6803_5P	MIR6803_5P		50	0.31898382	1.2751477	0.118320614	0.5238019	1.0	2991	tags=22%, list=11%, signal=25%	
MIR214_5P	MIR214_5P		52	0.29366624	1.274728	0.12523021	0.52199954	1.0	2394	tags=17%, list=8%, signal=19%	
MIR6727_3P	MIR6727_3P		102	0.27499148	1.2735485	0.1388889	0.5227257	1.0	6193	tags=31%, list=22%, signal=40%	
MIR1266_5P	MIR1266_5P		92	0.26820076	1.2729292	0.08490566	0.5216657	1.0	6184	tags=30%, list=22%, signal=39%	
MIR6529_3P	MIR6529_3P		82	0.26511583	1.2712859	0.11740891	0.52375466	1.0	2376	tags=12%, list=8%, signal=13%	
MIR4688	MIR4688		45	0.3433288	1.2711607	0.15503876	0.5213227	1.0	4254	tags=29%, list=15%, signal=34%	
MIR5195_5P	MIR5195_5P		19	0.41501635	1.2695653	0.17082533	0.5230657	1.0	4066	tags=32%, list=14%, signal=37%	
MIR6754_5P	MIR6754_5P		112	0.27169544	1.2693261	0.16039604	0.52095205	1.0	4931	tags=28%, list=17%, signal=33%	
MIR556_5P	MIR556_5P		39	0.3147783	1.2674938	0.1468254	0.5235915	1.0	1316	tags=15%, list=5%, signal=16%	
MIR1185_5P	MIR1185_5P		59	0.29562	1.2664487	0.13582677	0.5237782	1.0	3417	tags=24%, list=12%, signal=27%	
MIR6818_3P	MIR6818_3P		113	0.2680581	1.2662486	0.11272727	0.5215528	1.0	2650	tags=14%, list=9%, signal=16%	
MIR3664_3P	MIR3664_3P		146	0.24074523	1.2658484	0.053333335	0.51994604	1.0	3767	tags=21%, list=13%, signal=24%	
MIR30C_2_3P	MIR30C_2_3P		130	0.23794203	1.26157	0.075848304	0.5297586	1.0	3059	tags=15%, list=11%, signal=17%	
MIR548AO_3P	MIR548AO_3P		19	0.5105722	1.2599659	0.22823985	0.53181946	1.0	8334	tags=58%, list=29%, signal=82%	
MIR11181_3P	MIR11181_3P		188	0.24135487	1.2595514	0.06909789	0.5300513	1.0	4664	tags=23%, list=16%, signal=27%	
MIR4749_3P	MIR4749_3P		50	0.3029298	1.2589092	0.15055762	0.52926487	1.0	2754	tags=22%, list=10%, signal=24%	
MIR4778_3P	MIR4778_3P		230	0.2584135	1.2563256	0.15492958	0.534086	1.0	3908	tags=19%, list=14%, signal=22%	
MIR3928_3P	MIR3928_3P		94	0.29755542	1.2560126	0.21146245	0.5322838	1.0	3890	tags=24%, list=14%, signal=28%	
MIR6857_5P	MIR6857_5P		76	0.26880446	1.2551644	0.104417674	0.53202635	1.0	4157	tags=24%, list=15%, signal=28%	
MIR4265	MIR4265		36	0.35482457	1.2543038	0.17680608	0.5318893	1.0	5273	tags=31%, list=19%, signal=37%	
MIR8059	MIR8059		61	0.27506444	1.2530327	0.13840155	0.53292686	1.0	1288	tags=11%, list=5%, signal=12%	
MIR4306	MIR4306		434	0.23006995	1.2522236	0.112676054	0.5326379	1.0	5063	tags=24%, list=18%, signal=28%	
MIR4772_5P	MIR4772_5P		51	0.30644563	1.2503504	0.123809524	0.53542733	1.0	3152	tags=22%, list=11%, signal=24%	
MIR4314	MIR4314		129	0.24737452	1.2491258	0.096045196	0.536164	1.0	4387	tags=22%, list=15%, signal=26%	
MIR185_5P	MIR185_5P		266	0.23058555	1.2491028	0.08565737	0.5335613	1.0	4517	tags=22%, list=16%, signal=26%	
MIR4319	MIR4319		415	0.226712	1.2489597	0.13043478	0.53129685	1.0	4577	tags=22%, list=16%, signal=25%	
MIR6860	MIR6860		102	0.25315458	1.248402	0.14481409	0.5301604	1.0	3188	tags=18%, list=11%, signal=20%	
MIR8075	MIR8075		89	0.2792572	1.248273	0.09677419	0.52791435	1.0	4894	tags=29%, list=17%, signal=35%	
MIR6742_3P	MIR6742_3P		94	0.2500213	1.2466612	0.088974856	0.5301033	1.0	2616	tags=16%, list=9%, signal=18%	
MIR1909_3P	MIR1909_3P		133	0.25349498	1.2448564	0.12473573	0.53290576	1.0	7087	tags=38%, list=25%, signal=50%	
MIR6809_5P	MIR6809_5P		132	0.27157274	1.2428833	0.19029126	0.5361919	1.0	4765	tags=21%, list=17%, signal=25%	
