NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	196	0.45670983	1.875191	0.0019646366	0.0071987174	0.042	5779	tags=39%, list=20%, signal=48%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	189	0.391657	1.8029205	0.0	0.015402013	0.094	6065	tags=37%, list=21%, signal=46%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	74	0.49207914	1.7823545	0.0	0.01835381	0.114	5822	tags=41%, list=21%, signal=51%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	186	0.37251517	1.763983	0.0018726592	0.020454692	0.128	4440	tags=28%, list=16%, signal=33%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	200	0.43143168	1.7356689	0.012145749	0.02647173	0.156	6130	tags=40%, list=22%, signal=50%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	97	0.42634585	1.7303284	0.015779093	0.025869602	0.161	5822	tags=33%, list=21%, signal=41%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	186	0.37709236	1.7211936	0.0	0.025917152	0.165	4975	tags=28%, list=18%, signal=34%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	188	0.44365197	1.7082474	0.036809817	0.027110467	0.176	3068	tags=26%, list=11%, signal=28%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY		49	0.5309195	1.707235	0.027777778	0.026013795	0.178	6164	tags=45%, list=22%, signal=57%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM		154	0.40735888	1.6996396	0.014198783	0.026456418	0.187	6397	tags=42%, list=23%, signal=54%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION		129	0.44961873	1.6651568	0.02584493	0.031261697	0.215	6232	tags=42%, list=22%, signal=53%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		191	0.3889868	1.6216295	0.002	0.040665258	0.267	3844	tags=27%, list=14%, signal=31%	
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS		35	0.43138972	1.6132568	0.02303263	0.04132028	0.275	2356	tags=20%, list=8%, signal=22%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING		31	0.4268284	1.570991	0.033398822	0.05176401	0.333	5942	tags=42%, list=21%, signal=53%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM		102	0.36213437	1.5628526	0.021153847	0.053452745	0.346	7021	tags=42%, list=25%, signal=56%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY		189	0.3210159	1.5603464	0.0058139535	0.052300807	0.349	2782	tags=19%, list=10%, signal=20%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		193	0.35819992	1.5073003	0.06534653	0.06959633	0.424	6245	tags=35%, list=22%, signal=44%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		41	0.35799658	1.4578351	0.018761726	0.088218145	0.485	4014	tags=27%, list=14%, signal=31%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING		34	0.38126424	1.3859085	0.06754221	0.124297805	0.583	5895	tags=35%, list=21%, signal=44%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION		191	0.38287652	1.3626096	0.15560167	0.1362411	0.621	6664	tags=34%, list=23%, signal=44%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS		181	0.28628594	1.2989383	0.12790698	0.1810264	0.726	6360	tags=32%, list=22%, signal=41%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR		149	0.3055977	1.2989037	0.18052739	0.1757021	0.726	4342	tags=21%, list=15%, signal=25%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		103	0.29734507	1.2811472	0.22924902	0.18347599	0.743	7004	tags=37%, list=25%, signal=49%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE		110	0.2638175	1.2389939	0.20119523	0.21459351	0.801	3953	tags=18%, list=14%, signal=21%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION		96	0.36952677	1.2092323	0.30980393	0.23530465	0.844	6178	tags=38%, list=22%, signal=48%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING		54	0.26226828	1.1691375	0.236	0.2681708	0.894	2998	tags=15%, list=11%, signal=17%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1		187	0.29235172	1.1266257	0.3580247	0.3071023	0.926	10264	tags=49%, list=36%, signal=76%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		97	0.2623631	1.0254351	0.45233265	0.42928883	0.977	3631	tags=21%, list=13%, signal=24%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING		41	0.29008955	1.0153283	0.4398422	0.43434146	0.981	4678	tags=24%, list=16%, signal=29%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT		198	0.21078776	0.9968498	0.47861508	0.44979775	0.985	2519	tags=12%, list=9%, signal=13%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM		200	0.2895256	0.9852598	0.4958159	0.45528018	0.986	6268	tags=32%, list=22%, signal=40%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS		114	0.21017002	0.91225755	0.5984556	0.55496836	0.995	2607	tags=13%, list=9%, signal=14%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN		163	0.18822995	0.869446	0.72692305	0.60329926	1.0	4139	tags=17%, list=15%, signal=20%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE		199	0.19422771	0.823094	0.6376238	0.6615821	1.0	5388	tags=21%, list=19%, signal=26%	
