NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
CHR22Q12	CHR22Q12		160	0.23954132	1.1639119	0.20498085	0.8686116	1.0	2909	tags=15%, list=10%, signal=17%	
CHR4Q22	CHR4Q22		40	0.29197606	1.1624569	0.23238096	0.84089345	1.0	5642	tags=25%, list=20%, signal=31%	
CHR2P11	CHR2P11		144	0.2936812	1.157801	0.28336754	0.8279293	1.0	7426	tags=38%, list=26%, signal=51%	
CHR21Q11	CHR21Q11		15	0.42203912	1.1554571	0.30382293	0.80704373	1.0	7994	tags=53%, list=28%, signal=74%	
CHR20Q11	CHR20Q11		174	0.21269365	1.1410666	0.19678715	0.8369038	1.0	4710	tags=20%, list=17%, signal=24%	
CHR1P11	CHR1P11		19	0.3941252	1.1296663	0.33797216	0.8545266	1.0	3038	tags=26%, list=11%, signal=29%	
CHR8P22	CHR8P22		29	0.32525775	1.1264185	0.29645094	0.8398099	1.0	7397	tags=41%, list=26%, signal=56%	
CHRXP11	CHRXP11		225	0.21171805	1.1084948	0.26396918	0.8828206	1.0	5932	tags=27%, list=21%, signal=34%	
CHR3Q12	CHR3Q12		38	0.29245946	1.0892247	0.31790745	0.93514395	1.0	5116	tags=26%, list=18%, signal=32%	
CHR20P11	CHR20P11		89	0.22797298	1.0563483	0.3497053	1.0	1.0	3817	tags=20%, list=13%, signal=23%	
CHR11P15	CHR11P15		354	0.20201449	1.0298653	0.4172662	1.0	1.0	4706	tags=21%, list=17%, signal=25%	
CHR1P36	CHR1P36		484	0.2042501	1.0284668	0.415534	1.0	1.0	4920	tags=21%, list=17%, signal=25%	
CHR6P21	CHR6P21		390	0.19628748	1.0281782	0.3824131	1.0	1.0	1206	tags=8%, list=4%, signal=8%	
CHR20Q12	CHR20Q12		15	0.33529717	1.0152197	0.4229249	1.0	1.0	3456	tags=27%, list=12%, signal=30%	
CHR2P23	CHR2P23		122	0.2109158	1.0142174	0.4347826	1.0	1.0	5575	tags=23%, list=20%, signal=28%	
CHR5Q33	CHR5Q33		91	0.21815708	1.0071044	0.47276264	1.0	1.0	4910	tags=23%, list=17%, signal=28%	
CHR10Q22	CHR10Q22		142	0.20452164	1.0062219	0.45131087	1.0	1.0	7659	tags=34%, list=27%, signal=46%	
CHR10Q24	CHR10Q24		157	0.21797659	0.9880795	0.48295453	1.0	1.0	5692	tags=24%, list=20%, signal=30%	
CHR9Q33	CHR9Q33		91	0.22791477	0.9834071	0.4716981	1.0	1.0	3544	tags=20%, list=12%, signal=23%	
CHR10Q23	CHR10Q23		117	0.19227797	0.98168045	0.46577945	1.0	1.0	3071	tags=12%, list=11%, signal=13%	
CHR4P13	CHR4P13		18	0.29556817	0.97996575	0.48741007	1.0	1.0	6604	tags=50%, list=23%, signal=65%	
CHR14Q32	CHR14Q32		320	0.21228762	0.97655594	0.49607843	1.0	1.0	6392	tags=28%, list=23%, signal=36%	
CHR18P11	CHR18P11		131	0.20802741	0.97215325	0.5109344	1.0	1.0	5481	tags=24%, list=19%, signal=30%	
CHRXP22	CHRXP22		159	0.1871483	0.9677938	0.54960316	1.0	1.0	6119	tags=26%, list=22%, signal=33%	
CHR6P22	CHR6P22		251	0.19005084	0.9627482	0.51934826	1.0	1.0	4911	tags=22%, list=17%, signal=27%	
CHR17P11	CHR17P11		134	0.19630566	0.93953663	0.57874763	1.0	1.0	5547	tags=25%, list=20%, signal=31%	
CHRXQ27	CHRXQ27		23	0.27712384	0.9365985	0.57434946	1.0	1.0	6634	tags=39%, list=23%, signal=51%	
CHR8Q24	CHR8Q24		247	0.19163965	0.9318881	0.5859519	1.0	1.0	4833	tags=20%, list=17%, signal=24%	
CHR12Q24	CHR12Q24		316	0.18388803	0.928985	0.603321	1.0	1.0	5101	tags=19%, list=18%, signal=23%	
CHR12Q15	CHR12Q15		43	0.21661769	0.9243357	0.58633095	1.0	1.0	4814	tags=19%, list=17%, signal=22%	
CHR2P13	CHR2P13		109	0.18474996	0.91291046	0.6252354	1.0	1.0	3028	tags=14%, list=11%, signal=15%	
CHR11Q24	CHR11Q24		102	0.19313058	0.9070187	0.62056077	1.0	1.0	5581	tags=25%, list=20%, signal=30%	
CHR2Q13	CHR2Q13		41	0.22579657	0.9045941	0.63273454	1.0	1.0	9241	tags=46%, list=33%, signal=69%	
CHRXQ24	CHRXQ24		52	0.20964056	0.89578795	0.66011786	1.0	1.0	4042	tags=17%, list=14%, signal=20%	
CHR7P22	CHR7P22		107	0.20034282	0.8945729	0.671875	1.0	1.0	3252	tags=14%, list=11%, signal=16%	
CHR5P15	CHR5P15		116	0.20736322	0.89400756	0.6730038	1.0	1.0	5212	tags=28%, list=18%, signal=35%	
CHR6P12	CHR6P12		74	0.20324102	0.88667214	0.70411986	1.0	1.0	4278	tags=19%, list=15%, signal=22%	
CHR12Q14	CHR12Q14		71	0.1956739	0.88458794	0.6936759	1.0	1.0	103	tags=4%, list=0%, signal=4%	
CHR2P25	CHR2P25		88	0.18649866	0.8817595	0.7156673	1.0	1.0	3770	tags=15%, list=13%, signal=17%	
CHR3Q25	CHR3Q25		122	0.20648748	0.87995195	0.70974153	1.0	1.0	6360	tags=28%, list=22%, signal=36%	
CHR6P24	CHR6P24		48	0.22197948	0.8793439	0.6935167	1.0	1.0	4149	tags=19%, list=15%, signal=22%	
CHR17Q11	CHR17Q11		122	0.18955092	0.87019134	0.72848946	1.0	1.0	3234	tags=15%, list=11%, signal=17%	
CHR7Q32	CHR7Q32		74	0.2038606	0.8615777	0.69074076	1.0	1.0	7425	tags=34%, list=26%, signal=46%	
CHR14Q24	CHR14Q24		157	0.16783434	0.8468928	0.8011811	1.0	1.0	6050	tags=22%, list=21%, signal=28%	
CHR1P34	CHR1P34		233	0.1656182	0.8433652	0.8371212	1.0	1.0	3094	tags=13%, list=11%, signal=15%	
CHR11P13	CHR11P13		45	0.20922574	0.8383251	0.76779026	1.0	1.0	342	tags=4%, list=1%, signal=4%	
CHR9Q32	CHR9Q32		42	0.21821992	0.83352226	0.7629482	1.0	1.0	1109	tags=10%, list=4%, signal=10%	
CHR7Q22	CHR7Q22		185	0.16647136	0.8318367	0.8493976	1.0	1.0	1510	tags=9%, list=5%, signal=9%	
CHR1Q32	CHR1Q32		212	0.1636164	0.8239057	0.8790787	1.0	1.0	3524	tags=15%, list=12%, signal=17%	
CHR22Q11	CHR22Q11		269	0.17296669	0.8220387	0.76208895	1.0	1.0	7781	tags=33%, list=27%, signal=45%	
CHR3Q11	CHR3Q11		23	0.23628436	0.8153801	0.7643678	1.0	1.0	7889	tags=48%, list=28%, signal=66%	
CHR9Q21	CHR9Q21		132	0.18439725	0.81040895	0.78656125	1.0	1.0	3771	tags=17%, list=13%, signal=19%	
CHR4P12	CHR4P12		16	0.23757848	0.8054792	0.7594697	1.0	1.0	21651	tags=100%, list=76%, signal=421%	
CHR20Q13	CHR20Q13		288	0.1466413	0.78656137	0.93439364	1.0	1.0	6733	tags=25%, list=24%, signal=32%	
CHR2P16	CHR2P16		67	0.18216974	0.7718357	0.8273921	1.0	1.0	4576	tags=19%, list=16%, signal=23%	
CHR12Q13	CHR12Q13		291	0.149976	0.7675421	0.9425287	1.0	1.0	6221	tags=22%, list=22%, signal=28%	
CHRXQ12	CHRXQ12		19	0.2707431	0.7646332	0.79183674	1.0	1.0	3191	tags=21%, list=11%, signal=24%	
CHR8P21	CHR8P21		99	0.17762916	0.760085	0.85555553	1.0	1.0	5662	tags=23%, list=20%, signal=29%	
CHR16P13	CHR16P13		323	0.16153392	0.75860465	0.8685259	1.0	1.0	5225	tags=19%, list=18%, signal=23%	
CHR7Q34	CHR7Q34		141	0.18045679	0.75099784	0.78089887	1.0	1.0	6287	tags=25%, list=22%, signal=32%	
CHR7P11	CHR7P11		33	0.21274413	0.7500593	0.8336714	1.0	1.0	6551	tags=30%, list=23%, signal=39%	
CHR4Q28	CHR4Q28		47	0.18999425	0.7401687	0.84007704	1.0	1.0	3624	tags=19%, list=13%, signal=22%	
CHR15Q13	CHR15Q13		73	0.18357842	0.7307375	0.8244973	1.0	1.0	4898	tags=22%, list=17%, signal=26%	
CHR3Q22	CHR3Q22		96	0.15110798	0.7170066	0.9344894	1.0	1.0	7458	tags=30%, list=26%, signal=41%	
CHR6Q21	CHR6Q21		89	0.14047343	0.7136165	0.9676259	1.0	1.0	6158	tags=21%, list=22%, signal=27%	
CHR9P13	CHR9P13		128	0.15051392	0.71169424	0.97619045	1.0	1.0	8088	tags=32%, list=28%, signal=45%	
CHRXQ26	CHRXQ26		85	0.15871754	0.6948747	0.9516441	1.0	1.0	5844	tags=22%, list=21%, signal=28%	
CHR5P12	CHR5P12		26	0.18657951	0.6819028	0.9183303	1.0	1.0	5563	tags=23%, list=20%, signal=29%	
CHR4Q25	CHR4Q25		52	0.17649592	0.678217	0.88212925	0.997715	1.0	5806	tags=23%, list=20%, signal=29%	
CHRYQ11	CHRYQ11		45	0.2626309	0.6742787	0.7664093	0.9899233	1.0	9773	tags=53%, list=34%, signal=81%	
CHR7Q36	CHR7Q36		121	0.1498437	0.6485914	0.9423792	0.9963865	1.0	2769	tags=9%, list=10%, signal=10%	
CHR2Q22	CHR2Q22		33	0.15290558	0.62167424	0.9635974	0.9987879	1.0	8249	tags=33%, list=29%, signal=47%	
CHR16Q23	CHR16Q23		91	0.1490403	0.5994994	0.9720149	0.99683076	1.0	5025	tags=18%, list=18%, signal=21%	
CHRYP11	CHRYP11		40	0.16071598	0.5187838	0.9869403	1.0	1.0	6001	tags=23%, list=21%, signal=28%	
CHR14Q11	CHR14Q11		241	0.13125569	0.48468766	0.99602383	0.99635935	1.0	2248	tags=8%, list=8%, signal=9%	
